d1,d2,d3,d4,class
-0.6754886820869729,0.16814575845726798,0.6434916545744995,-0.6043089229054053,0
-0.4945828544190548,-0.14299227313478938,-0.16489026904064136,-0.4028083769556722,0
-0.6921702364487348,-0.30561144429801057,-0.43594480839059585,-0.3707189262730036,0
-0.023262421046934496,0.32112836988842103,-0.24519636007711826,-0.44097338941932185,0
-0.9273356622539606,-0.3770112962041934,-0.41514104551409775,-0.16813671112013467,0
-0.4219103385371946,0.09755997818797936,-0.27301507710381123,-0.2861751702215376,0
-0.5955258156973071,0.27974116299555585,-0.2972222973307526,-0.24197288299722614,0
-0.4116036827226921,0.1020613687720675,-0.256328667054812,0.5673677194315696,0
-0.058694448456164706,-0.045071052418389455,-0.5055613161021288,-0.21372253761409044,0
-0.3767042632362651,0.22973044453722405,-0.08533694885775778,-0.16623227686552425,0
-0.4953263998042222,0.1691746898939039,-0.05378705377160599,-0.30511826719488155,0
-0.4021044394936349,-0.19114295316639973,-0.013837783073179705,-0.5933735079885604,0
-0.3458804205906439,0.3053937265480823,0.3269699986681231,-0.1927222276579757,0
-0.6075558149495135,-0.3917042639308717,-0.18409828864972738,-0.38979386274602523,0
-0.7001775790630855,-0.20844391900317838,-0.28059311285606703,0.38486307383166746,0
-0.4602557485981705,0.3416968095108892,0.0970034734349515,-0.6085457333197124,0
-0.6543020885695591,0.299294380845336,0.11728948958840973,-0.14356590932206487,0
-1.0535197356532244,0.40395401522370555,-0.2348825111765422,-0.11052341288405962,0
-0.6759927917550006,0.5043321278925809,0.1921616427906473,-0.7205247301986459,0
-0.4754546477699453,0.32960335267700314,-0.4714545876076146,-0.5149412534367994,0
-0.5794461151673957,0.07817407797079814,-0.07462518933083102,0.4787110202215992,0
-0.6505112982688505,-0.06371898807065152,0.27641778394010613,-1.0655784116209974,0
-0.9498162358421838,-0.27843837376459274,0.001379222543410906,0.029735931128239017,0
-0.4216347804137959,-0.041210185250093484,-0.6649580062779372,0.1369129509939461,0
-1.0370322033706185,-0.09122582870575263,-0.2836247237880456,-0.5539676635731187,0
0.38514764262734724,-0.25341040567587003,0.4717163127249496,-0.1842124091289708,1
-0.11702234692322964,-0.19707054595940587,-0.19182579156095736,-0.4478219372510769,1
0.2829532566634664,-0.41072066501134225,-0.007860934632520883,-0.37826959603690613,1
0.17903187643128057,0.06487615543715802,0.284430739419178,-0.7603798818584885,1
0.017085497574643782,-0.339702246747549,0.19441263037049764,-0.9399881670527027,1
-0.1470394617765346,-0.23545007310816257,0.6890437948678718,-0.24517009760880515,1
0.6168685682383768,-0.23778343689373047,0.2863747659337491,-0.6018832431429446,1
-0.15766180595525287,-0.4504259938219305,-0.12272290170764394,-0.8294764549841903,1
0.5424823398430935,-0.1239374117192559,0.3069890150660355,-0.36576669073336554,1
-0.08053623012897235,-0.25346103290586214,-0.08675639111620112,-0.41529108123025577,1
-0.12627905839829665,-0.18900274854185772,-0.09128159714491388,-0.41479917128824967,1
0.002450022696540044,-0.23496274555833016,0.07542682404938342,-0.4885533423464975,1
0.3964161464139891,0.22897852233401944,0.39338527451938016,-0.7663476050778121,1
0.652635855060248,-0.7384959772188402,0.7163565192950389,-0.21292766235836402,1
0.10579691436039451,-0.42769693796673636,0.7219796741550912,-0.3297292378764226,1
-0.29812911008101467,-0.19628236936121918,0.5348956198599848,-0.6587035565477356,1
0.007973873430954515,-0.32603560051486047,0.3323588000756867,-1.0510586938406754,1
0.039276295057425636,-0.04095959173031061,0.0769009798049343,-0.6616490966570829,1
0.20747412088055367,-0.43173874969677223,-0.03114985793939673,-0.6384160301506361,1
0.049795112959047066,-0.323010074393191,0.6826950944115568,-0.11954857263129806,1
0.19630157026697687,-0.6242243490048116,0.782183230759538,0.05427265144035737,1
0.2839469236967477,-0.4264065263318977,-0.6420439885534233,-0.8631227427045483,1
-0.14753818288988435,-0.5745264635539791,-0.3081186475706098,-0.8131279124863415,1
-0.08381334305475696,-0.423676973023112,-0.18032069161634345,-0.7319077192348771,1
0.03674270318688411,0.11845374600384709,0.33060048857795904,-0.5703542779242511,1
0.11810660991508237,-0.04658032707383997,0.3983707852742657,-1.077077177849697,1
0.26335268391260713,-0.1569131463297711,-0.08039784028282626,-0.5470046495847305,1
-0.3125210849439685,0.06416998183631956,0.02216013105124856,-0.671585511888116,1
0.16219466214969996,-0.5405137763335465,-0.007997355674269735,-0.8223593733191874,1
-0.18994457410843485,-0.3121009041666311,0.48326095348134956,-0.29288675015093424,1
0.30536688152241526,-0.029242682717499052,0.025530129112836142,-0.2381857477952459,1
0.14710972802029448,-0.06603304135406113,-0.014450358615517966,-0.7307173384014838,1
0.03840134260732979,0.09155546984946653,-0.2636512892109719,-0.6362206743851194,1
0.17065635602815682,-0.5439790812161622,-0.016152314736238044,-0.458768595977732,1
0.2584845933287999,-0.018791846102793885,0.46503299564084866,-0.507370142729581,1
-0.08485324293705215,-0.05194333488802089,0.08059932345795567,-1.036876644924377,1
0.10337663256756344,0.010398045206747558,0.2549310303366005,-0.4805269617837332,1
0.013107421574454103,-0.7037805641030053,0.8778980816124671,-0.7938713990808388,1
0.0831871839160333,-0.3166484182126137,0.4379717793398828,-0.9715983445780773,1
0.05474463408587216,-0.6182728705002034,0.5637883524103074,-0.49933171046699887,1
-0.349876429250602,-0.03723401451522959,-0.39587029346652697,-0.634203907996234,1
-0.050975412818480614,-0.025433627138875037,0.1999205859218514,-0.4984338632759822,1
0.009181337421492575,-0.058107028107400954,0.40512362741843644,-0.211289378652741,1
0.17576708725444892,-0.14507246671981078,0.21626144931001312,-0.7818845959544701,1
-0.1469494711972137,-0.1920363110008516,-0.1603318286368753,-0.7283734463440071,1
-0.04261177074632694,-0.3231209278985019,0.5120568260870205,-0.7547444152898879,1
-0.05422759392570983,-0.10801149121908488,0.23383045032556077,-0.6848299709039214,1
-0.11238346450185577,-0.14778338117902312,0.08487122547896403,-0.748466927113241,1
-0.07779229906341753,0.43461869828345784,0.17253044816737328,-0.9468496579423983,1
0.3698462538046468,-0.25410048432997145,0.6177054879651451,-0.38415615690768,1
0.1949374759925368,-0.7185827580913087,0.38858790053315045,-0.30937562936914487,1
-0.010966655377044068,-0.01752189188048736,0.27184899710993854,-0.296941860179287,1
-0.0268024431293509,-0.14861065638557563,0.30140441251285555,-0.6767142180557582,1
-0.5008585460913033,-0.16048673545400838,-0.027474818842825238,-0.734436473512561,1
-0.18921757751167764,-0.07016213089622486,-0.1647622132166624,-1.093312408640209,1
-0.02527924727584585,-0.26727635294894414,0.2718453221095156,-0.4590259962829729,1
0.16101369543638772,-0.23554965251611445,0.4015715557460713,-0.3435095653782165,1
-0.06025631549179877,-0.4591488686771664,0.21439519646655467,-0.7949248750937844,1
0.36413863588237483,0.008514295636190383,0.18261656668287146,-0.6227486113462006,1
0.34574377723999894,0.10791294471665847,0.5426929173175419,-0.3786871555619668,1
0.09940126705630908,-0.15483751326460593,0.731691748147988,-0.17273202843657431,1
0.07479711518853938,-0.7970982988007225,0.36550732667464964,-0.5855425271236204,1
-0.08765662616693973,0.41693697278084046,-0.25311069611233317,-0.7390545777646707,1
0.23075914984804966,-0.4510086699333303,-0.34452903799354545,-0.47116615585079824,1
-0.18681872262462146,-0.4187432824243358,0.4856964739094235,-0.4728206834788492,1
0.24793959175627908,-0.23102885458697386,0.03709468006149011,-0.724919775166011,1
0.2106929945929142,-0.2078084531389858,0.1398349947530199,-0.6657717553963726,1
-0.29344010236907137,-0.4238082459148652,-0.4695137914979206,-1.0691209485352111,1
0.20555368467836213,-0.2265443037509192,0.6197727652138909,-0.36395119167410117,1
0.6018692023050062,0.04376632344591719,0.4207078212983577,-0.8428392030668831,1
0.2964773636852021,-0.7766939625013979,0.6042551918219438,-0.056819311255126986,1
0.5474235812943233,-0.2125415409047242,-0.261942423463174,-0.40988827791843085,1
-0.07174172629946135,-0.7951058114091163,0.632097288824669,-0.19913982051034862,1
0.5253443847100299,-0.1861853669426112,0.5122262983445874,-0.4411763802692756,1
0.03560034900701228,-0.04151023288015937,0.6218518290392869,-0.6673872148169853,1
-0.2808780697858141,-0.5735610517515476,-0.2640090433056629,-0.6849368286319644,1
0.22205059958017492,0.11147823636845844,-0.014994786346447853,-0.8919691746618527,1
0.30675743928848975,-0.6357730453111272,0.004387777768885104,-0.8894341147985227,1
-0.0679468441484895,-0.48942891830677326,0.14153040307155307,-0.8002550893388246,1
0.1961520263960266,-0.19752487082717743,0.7495063479105277,-0.3257800282002959,1
0.18267546563846543,-0.43264834697400334,0.06659655381893503,-1.0790977790582426,1
-0.05127543152413888,0.16732116064758001,-0.35692118664563466,-0.8999507430336265,1
-0.11596986721539243,-0.340398214853206,0.7708453846998835,-0.36521152258723477,1
0.5686973124139091,-0.24287017099192254,0.34148412040204834,-0.44593115800265654,1
0.19631757838697028,-0.5961731269869942,0.6272683912731678,-0.10435193479744126,1
0.11041537628715745,-0.2921860289001702,-0.08384021903826352,-0.6864764106424612,1
-0.05474158666588458,-0.05454262922707098,0.1486817117139979,-0.8621844807561789,1
-0.3304585573186269,-0.3391688554669902,-0.18589177189645342,-0.47532725342644433,1
-0.12441345952230859,-0.5373000629586229,0.546849954819401,-0.8012128507335319,1
-0.16777958948787966,-0.2866633017960862,-0.25126417490222097,-0.340907516269884,1
0.20315181053994374,-0.22261926053008863,0.0038564752199777806,-0.09092340995343696,1
0.2531282112427382,-0.5562914030749276,0.33018551649320177,-0.273447966023311,1
0.3859991546154551,-0.6105534132442084,0.3391867513323533,-0.4021719157310001,1
0.31158868024674236,-0.7976895413712144,0.2334199596368211,-0.6634410606771293,1
0.2118950098321175,-0.3329895245055924,0.26155863154529335,-0.9623074816308776,1
-0.3985418968263851,-0.6474220098216706,0.7438943054326599,-0.07927051969370977,1
0.5193256222833169,-0.4432658680284123,-0.05015903632349056,-0.4535326546300894,1
0.12213628279904407,0.2222231733827566,-0.05488429471613493,-0.5966836142457218,1
0.18759441428516926,-0.6015169938338605,0.5488311764869621,-0.7556516383333093,1
0.23979535516546768,-0.3686004633799183,0.0307708018513297,-0.3624551782279775,1
0.3346877365809857,0.24089791947807257,0.25993463064888694,-0.38325562489929094,1
0.3106372299680528,-0.3134883182545943,-0.11179997229395217,-0.5652008845559894,1
0.432003978323756,-0.3798510396692121,0.10661165063280248,-0.14188432529473444,1
0.028916333359658875,-0.5911842803683156,0.646616733791794,-0.09516483521119976,1
0.29033241995187087,-0.5134099487916786,0.2445301971164776,-0.6828102867696433,1
-0.0025905501096518124,-0.12575962148223754,0.15629204532001845,0.051722982258246446,1
0.019331131157031833,-0.4318349036965058,-0.0246347443294474,-1.0324797938882444,1
-0.2571503828828433,-0.36610301885647456,0.6335672674655065,-0.6474249695485573,1
0.1383033035053475,-0.26922358076398367,0.2342901057457728,-0.5982815816624009,1
-0.06422289232003237,-0.09589339734829233,0.6713160413653732,-0.4928062200972827,1
-0.3984926211722772,-0.5039726943158382,-0.013114167425590212,-0.2611826512735624,1
-0.18754684577222588,-0.4819063223880554,0.3705466510675518,-0.2413696317046034,1
0.07206064293267411,-0.22153264198708966,0.22084127409656384,-0.7564371361367597,1
0.16791854830166716,0.0019756905610661124,-0.14935625943459496,-1.0797046396818368,1
-0.03212279952390318,-0.6975914386281798,0.5933396741065802,-0.3206832261446748,1
0.42705762425695476,0.007705981086875591,0.20660543147776442,-0.5861166629442478,1
0.2600052098281197,-0.6760016895530203,-0.012350330817774313,-0.917320326906743,1
-0.007880478831603643,-0.5253417841580916,0.7649071987634419,-0.13467489522198675,1
0.23604217430681063,-0.21538121671119673,-0.05200805658117663,-0.550425394964613,1
0.3174718509675738,0.012612556051978585,0.5010388855201146,-0.5942416420840878,1
0.5841058236137223,-0.05558539015630348,0.48993649813449425,-0.6239646594689457,1
0.0104635352520826,-0.20911824525107803,-0.3017561738889091,-0.9849258181077715,1
-0.1621711356617717,-0.32078502906153483,0.41595187391032507,-0.1211407108586828,1
0.5666150590145467,0.006316679910124801,-0.009271306803017493,-0.6172516554967384,1
-0.1459669140685975,-0.3111136862154363,0.11791163658258512,-0.4606941732938752,1
-0.42125553097181934,-0.3065658639889657,0.6603838687675898,-0.5329037020999648,1
0.06412739083814928,-0.4559770527407052,0.1479766061933815,-0.630629962176277,1
0.10571137817896302,0.04681474254089754,0.13676093501467954,-0.3101537987689762,1
0.20048506367446445,-0.27349752903508245,0.07998672033492313,-0.8081657588288045,1
0.14514141869436673,0.13779793025065779,-8.29087724365074E-4,-0.36460413776569855,1
0.02096921583015604,-0.26076181491672445,0.6928367753532496,-0.223193956007895,1
-0.08508521384281192,-0.2563502844813496,0.2970992678481886,-0.7788167965933966,1
0.2221220701741633,-0.5959831681931415,0.15562740066813707,-0.8218060533722684,1
0.1660285390875953,-0.48604653431587475,0.5845663457884238,-0.5602292784923103,1
0.0757947940260604,0.04461752410283426,0.42380634314375876,-0.543934506119531,1
0.03325379969030007,-0.6843581672598839,0.30058402284175545,-0.2931978548724484,1
0.038544615344863906,0.3247389604320279,0.5527451807087385,-0.21929839400415402,1
0.3756225565393008,-0.24720898006811423,-0.19094629545639483,-0.5807994764228852,1
-0.2419192032576613,-0.7210581114531104,0.2095997539261155,-0.3628661063064245,1
-0.28662884696286284,-0.50932228539896,0.6893476944484744,-0.4816387488412287,1
0.5198498068737207,-0.4087208698702939,0.5594025406726995,0.060554384286807456,1
0.05182849004593723,0.07031749330465223,0.4962436176997125,-0.4420214709057174,1
0.2211573943646071,-0.2867670203403728,0.24333332429063403,-0.5279935738319681,1
-0.021986732483744886,-0.37412977960193533,-0.07511698570143305,-1.101752705683083,1
0.3638967157841959,-0.25473528730949996,0.6278213094065557,-0.7447365105901672,1
-0.09557363018251264,-0.5123868739505948,-0.2040949078233409,-0.8412326944852887,1
-0.11894250387363287,-0.2936057524917085,0.9383815809384579,-0.5475810902857605,1
0.2426663530974148,-0.18873365294580913,0.1649658315749747,-0.6342860363850356,1
0.4090887585163321,-0.584372256285372,0.6456013782165949,0.03355926339404075,1
0.39681382976123697,-0.39235005423364927,-0.1217019743822505,-0.1878256379391152,1
0.32627872386124457,-0.04359338668686181,0.31414968571614876,-0.050562339404148685,1
0.16310802489734075,-0.16885194191441524,0.3964871077911581,-0.37219658743742956,1
-0.022115258478735647,0.22880337675559792,-0.3091366800210933,-0.666209207564496,1
0.4819300045355748,-0.4256777269008864,0.18965842970818322,-0.7660403757052223,1
0.6808578233451092,-0.38447781145970183,0.2116610838300547,-0.3306036874236693,1
-0.42184475589681447,-0.31672137627291075,0.27244023300184383,-0.5901698580377581,1
3.9432361540428507E-4,-0.014059681757417092,0.01194360341813136,-0.48781979472728504,1
0.11610827592655923,-0.16492989526259783,-0.04397145133321512,-0.514845553586106,1
-0.3217637315603241,-0.1811693706072642,0.3836394747142481,-0.4062233283270415,1
0.157003673881166,-0.020664973077477528,0.48258199311153427,-0.15326368800102175,1
-0.21491302477738633,-0.6937986724335419,0.05788491226549014,-0.5283698753063771,1
0.016346936957555014,0.20748748652673754,0.07968321775782075,-0.876829271821081,1
-0.18566999781897,0.292953442327784,-0.18488196239298854,-0.5249236703395619,1
-0.1801542806326981,0.055399350449290174,0.5367246414003236,-0.46644765730558185,1
0.4136674254309307,-0.30996170016225305,-0.07611781698180033,-0.34924523124233725,1
0.4693627045253712,-0.1452275775422066,0.30457950032146364,-0.5093747730672176,1
-0.35276725775802165,-0.36688304927146503,0.4164407002156752,-0.3910766870525868,1
-0.040028678458350425,-0.35416522934492456,0.5152381210277318,-0.15501660622698327,1
-0.1056667992697114,-0.30051551016280137,-0.08693982807223588,-0.8713301112385671,1
-0.004256925883043883,-0.37964968413368855,0.5486730895347595,0.06785427329680344,1
-0.44472598405177655,-0.5319254563023142,-0.06554032722278952,0.532688474460492,2
-0.22270493591858498,-0.5018841567261993,0.14201708755632356,-0.015200056550519418,2
0.05849132939059959,-0.9098754014798455,0.5570575899340519,-0.21494694005695295,2
-0.32612155716832836,-0.3005806140867207,0.12375380918862869,0.23009394751915435,2
-0.1933425033702867,-0.4457381163899348,0.1650717722460097,0.6521282890834098,2
-0.5229375832540882,-0.41486419128221996,0.17853129850995522,0.4570541437123363,2
-0.8248480341163993,-0.377835399876587,0.5939642456685716,0.789826476445624,2
-0.2508431701258079,-0.5079905922302153,-0.020895994512961015,0.1492737826762351,2
-0.2185676659427059,-0.818147998928854,0.36217360077552996,0.7311463210838401,2
-0.5407968330288461,-0.22319326789658744,-0.2821017581137896,0.16761889333301494,2
-0.8343562007692527,-0.9721762629110662,-0.04074996218119423,0.5188619363401921,2
0.341942288865839,-0.9785691291955154,0.01884049993837441,0.14049775720633612,2
-0.3155881993529498,-0.22212543415818373,0.2470471710545997,0.45765402675587363,2
-0.7004512661087415,-0.8872228609895099,0.34905905700005857,0.6862979947805005,2
-0.41352434704927343,-0.5948840261419903,-0.2794045173583726,-0.1289950276702045,2
-0.5103257833732994,-0.48044771039533385,0.4875440075363369,0.2514071420584953,2
0.11138282419845208,-0.38331164278447927,-0.2382337114059926,0.4848179297751233,2
-0.48925892233031343,-0.08634735363755755,0.2487685477968295,0.551028585225273,2
-0.03194521531888856,-0.5313104655505739,0.19586374856057037,0.735481561753055,2
0.3423463434396063,-0.43376622320802116,0.24914408249422737,0.21312403024745308,2
-0.30770268616428303,-0.49784806889454597,-0.46794391152697556,0.6077312735051722,2
-0.6898830090218574,-0.07140449730194189,0.019609503407243087,-0.08971760565607084,2
-0.1694942908856393,-0.8435935843027598,0.004153426922344692,0.05284811405535649,2
-0.44835622044355217,-0.6239605013146624,0.09680682700605939,0.010255768372464603,2
-0.45820932507288015,-0.6510797272018328,0.33716250532087666,-0.1759137991708446,2
0.11449027526758948,-0.9281347999157261,-0.13782060429746834,-0.0986882310798787,2
-0.061058868037758035,-0.8088949437564446,-0.30411357738449446,0.028974939892716198,2
-0.34169261005261786,-0.2721667704791467,-0.08692836253726809,0.46490097131043284,2
0.09340325462697133,-0.7537663829299586,0.1432922753019808,0.18088705336672922,2
-0.826854522610221,-0.5193165384443765,0.070936390678393,0.28152908834490425,2
-1.0647549345558813,-0.26301792843032934,-0.08953949592139261,0.32431287157708344,2
0.08450970328526858,-0.4422585604669115,0.31846479213031287,0.29174765975183187,2
-0.5456267133732509,-0.18193747908169364,0.020477165288437904,0.4613921892665706,2
-0.46963655517460906,-0.576781299240907,0.19179565626549325,-0.0020097923377642435,2
-0.18993399440927752,-0.7059037575513472,0.20066362427022733,0.3746020886982947,2
-0.3198676005619361,-0.2813765429128512,0.24774597271247756,-0.15940110932522877,2
-0.40643980190803586,-0.47398190310759325,-0.06801981818782135,0.30512983384579195,2
-0.1436649935245993,-0.5673773277311343,0.0225507539108731,0.1828726034712649,2
-0.22679735885895103,-0.11571286077601863,0.10178144508540982,0.3669202034476566,2
-0.4839359556725653,-0.45980638462861656,0.30038852074893074,0.45064099671997493,2
-0.6569151800906472,-0.9164908917744294,-0.1100697347210759,0.3231891958132577,2
0.23661387604200623,-0.5771400609237319,0.13231434560743535,0.6923983952439269,2
0.21988526011350554,-0.7633438867428074,0.29747792335731,0.15030775558966405,2
-0.20701962390200263,-0.35569686504013787,0.339822420144292,0.3513372921942236,2
-0.4451194515314454,-0.27472055100629433,-0.05324576241616234,0.1800747221527052,2
0.12887819914223378,-0.5929681048958688,-0.2710563894419171,0.6651920557799483,2
0.06354053483476535,-0.8111108826380942,0.03570832694787988,-0.2652162809509497,2
0.09390098915661828,-0.8135243502036851,-0.1474844881855082,0.6090151402738329,2
0.1716217333187921,-0.4143640611878997,0.36688880984131395,0.4144417184788328,2
-0.5797716025260118,-0.3542429888409266,0.08962420330734358,0.43639187174312105,2
0.0213143745011187,-0.5901674032660446,-0.04757485101651858,0.020715220805391406,2
0.5650262823120358,-1.0738572696873643,-0.1588210543487333,0.3950271972076956,2
-0.6811590789605151,-0.43132233031112954,0.32985637206145374,0.12062450680354407,2
-0.17690196557385762,-0.47414305003452895,0.08230361246315543,0.48064456689969826,2
-0.15243852480443335,-0.8680668371972717,0.2538350048557869,0.8203360617570687,2
-0.13368285314949938,-0.9388057888208869,0.34384044264310215,0.5741985047101434,2
-0.4276214850790264,0.023439904804954254,0.3299642650057384,0.44210211158721435,2
-0.30702287847630977,-0.7908048418335263,0.37303729820919024,0.3418090499051182,2
-0.5889556438764506,-0.8086919495699753,-0.24036277323827585,-0.038195247845070716,2
0.14668768985674255,-0.8475903076010003,-0.48433997395254325,0.06975498688206089,2
-0.17299558942545243,-0.4289266826623071,0.10553120017546094,0.1460475481169728,2
-0.43046389972454036,-0.18437331519213018,-0.14709199297476003,0.5361939964991511,2
-0.6145975832642754,-0.5590579628182194,0.30214119805813777,0.6971630489244077,2
-0.20144349902229372,-0.8742219530148307,-0.18270720993394954,-0.1323512562239873,2
-0.2300702071111428,-0.5230378775097339,0.2084949647553328,-0.14561197241153553,2
-0.19070665656145575,-0.21709575023984187,0.4791474072042326,0.5118705010393205,2
0.12409409376500297,-0.49918573565232616,0.04289638007363249,0.35570540118631183,2
0.09856981998664338,-0.6802851958742497,-0.07942654052846573,0.317368537700928,2
-0.06882525638102521,-0.7546236099891198,-0.2618646341597833,0.14063772403934932,2
-0.17969725403550918,-0.39146637000958606,0.5769224386060361,0.504089404278655,2
0.10115370813772609,-0.3871023823326353,0.07791319584519167,0.13366144293362003,2
0.294226823520801,-0.8741707631655953,-0.21064272618261173,-0.044367247563259465,2
-0.7502123934416817,-0.620736542109179,0.3626264450474048,0.27811468601752,2
-0.21476711204660054,-0.07066489404183579,0.10804099588195493,0.4142310243221841,2
-0.5163869310593799,-0.6764237476369748,0.3438889387631336,0.4134453496487527,2
