d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,class
0.8930795589182514,-0.5889054555451997,0.3429892560195772,-0.8970152487944633,0.2954184285409762,-0.42283713440452186,-0.13337128387929764,0.5435691577338428,-0.49651940507008163,-0.8304198589501145,-0.6610037404886588,0.6265494111919507,-0.7237398034534387,0.7221393498622233,0.04910259347904189,0
0.5052027620107198,-0.710912070982988,0.751615760348928,-0.23238350181940648,0.5096021573489398,-0.21366622423176507,-0.5735276645427071,0.03450428563440111,-0.080844176624002,-0.2398513738162118,-0.3989476220909418,0.4697871803458208,-0.7073597295636344,0.5024370256346888,0.5102116280987155,0
-0.6889139304873768,-0.04684709038112289,0.7778939880054148,-0.3999937728065456,0.6070049931119548,-0.09897726779898064,-0.39870919429604323,0.6819672751711587,-0.8984134242690164,-0.6469048340580968,-0.38120367054453386,0.841656329070784,-0.8331110200794368,0.9697847722303368,0.3909714839488284,0
-0.3867787293291651,-0.15777683257320363,0.49893029749635265,-0.5458234044063605,0.7844507710931758,-0.07709419885808455,-0.48822427598200224,0.8974826901935216,-0.3811626171005762,-0.22743563455651206,-0.11606023969444856,0.3337791669423462,-0.5208720378362885,0.44591404709512095,0.683025325273662,0
0.13324469598898347,-0.8010014820377751,0.8029447382073097,-0.8354402100992073,0.9584703133907951,-0.19004099747725156,-0.9848164088455873,0.6492456575946339,-0.5086984564758118,-0.22239425981027716,-0.6343250742852051,0.15704058607823013,-0.22278367194319582,0.9416175511262604,0.5265461084353887,0
0.6147488684528324,-0.1755289215138789,0.6849173093876839,-0.4384960477852372,0.1598503552935734,-0.8065021767033042,-0.5869166175004309,0.7453335449314076,-0.13393395128102004,-0.7121876077200796,-0.48798910770815584,0.918447482703853,-0.7692700675399403,0.9163162128429322,0.5699857990728139,0
0.003520207600815395,-0.4609633480007419,0.9363487824011356,-0.20025078673318697,0.4856379568769501,-0.7026951896735983,-0.2590513091035067,0.2767934263576648,-0.32359553338288094,-0.1448305006966646,-0.4108667269816684,0.8220452691039248,-0.7651471491764594,0.23016043976121658,0.2946081270344246,0
-0.7994875864113313,-0.9265515802120337,0.33928672273013105,-0.4138305146046769,0.7798329777638021,-0.007622336786965445,-0.7427129892775552,0.5321639418903978,-0.5944936792059307,-0.47067196975107284,-0.432506013073113,0.7817215695284595,-0.02785032892350736,0.3738593025653877,0.348800493659679,0
-0.9658396373939298,-0.9437762162490453,0.8544534884895775,-0.14899598769509592,0.9341696177220288,-0.23926331877544382,-0.5551932221761388,0.45084529431114295,-0.7272727214270646,-0.3397264406930819,-0.5443455589735743,0.05234544564757837,-0.0974333134730837,0.3945641553504795,0.07939481667219084,0
0.39517166126892334,-0.26077650844484734,0.5522198258850592,-0.26299371783174696,0.7878632040702139,-0.6899462192896356,-0.9893134060170449,0.24022709774616446,-0.019807726925745728,-0.8790376224318037,-0.04587590478584003,0.626694309152949,-0.4795834736754965,0.5842889331325453,0.3778350613588881,0
0.30343064935781894,-0.49827254856811154,0.15998264302359178,-0.9939667852597276,0.8275715159723639,-0.7038188371190423,-0.46495325835162316,0.19915249628044118,-0.41026999888455795,-0.8031592120613857,-0.8796635747167343,0.6075635279651468,-0.3609333159044915,0.12946163330837013,0.8791446086690032,0
-0.9190432160821056,-0.2398203810764824,0.1451756264980667,-0.48138760419714144,0.26198763438932704,-0.5519012981311863,-0.7105798164507251,0.37285170922523836,-0.7994110021864824,-0.5108257397026321,-0.6426038172221943,0.8857699283327435,-0.6357703866822539,0.2366534355276544,0.9926282896540977,0
-0.07612522469436644,-0.9102006510709202,0.6974299758040742,-0.43725965644515086,0.5954405349703413,-0.3758246158263545,-0.29632032780628204,0.25534736292469773,-0.3904852669297353,-0.06666662700078163,-0.6184299193698056,0.8770047411605443,-0.9561472234173944,0.5667040750292324,0.8489598542953918,0
0.8188891997751024,-0.2881640183848301,0.8658682537986835,-0.4250204253837999,0.4798679067466415,-0.28346285903508994,-0.7001528907481992,0.11661237165491156,-0.9641496883276935,-0.7378043628293017,-0.26634055742802665,0.010869342426403361,-0.3195415576920273,0.9269666407697993,0.9924805914010887,0
-0.10823712769350369,-0.6805368991009446,0.17309799580103635,-0.8293475110677272,0.9602057061425789,-0.9999262455867188,-0.7377099656462357,0.7529580822562066,-0.1731292982805529,-0.9205909954167849,-0.5831551461311001,0.7649878069856723,-0.03283778240304136,0.15095601390812197,0.021313369421441686,0
0.7001782262798213,-0.7911229058603474,0.9785608445014942,-0.10529995219911681,0.3823049431557227,-0.5452504466945525,-0.9599684076534656,0.17988641733927102,-0.532129478032023,-0.14101914302966012,-0.3337759102076492,0.194786761935983,-0.037747739742426956,0.4232798554243564,0.17652000611605845,0
0.3377000069436247,-0.564623718433586,0.5185483600073711,-0.142104415006872,0.14887414066436366,-0.6453914627584802,-0.28567800001031163,0.11231879037614745,-2.991762354980221E-4,-0.3767877306150803,-0.0446963308551791,0.6060011577146293,-0.6517908363565633,0.01142257051857154,0.5628034876617612,0
0.5881409208688411,-0.4768703439315004,0.9479423122509947,-0.24137485159629635,0.7655184815070604,-0.9714496871522575,-0.3984229099766594,0.40991590762078367,-0.0441820545720959,-0.14441065963543276,-0.8241083799830115,0.47572348784531926,-0.09160847150693074,0.9845590572949328,0.8641833366971869,0
-0.6010406752288313,-0.06884545982500379,0.259048935570535,-0.03226609550841131,0.4363574057976094,-0.8093572734485138,-0.5762944871590127,0.2672123388754438,-0.3695755502843048,-0.4862252026817938,-0.9909100124949638,0.855268513574869,-0.13625700557385378,0.9260891034734317,0.9198445934596067,0
-0.42446142716857116,-0.9119581922328199,0.7453325173821128,-0.9634985129445779,0.09179361621808202,-0.8806866182387613,-0.12943128086108746,0.876618691023949,-0.6195826842774484,-0.7733342497241704,-0.24048777838630875,0.3775294903754435,-0.4325180307070092,0.1789845525529099,0.4705835861791844,0
-0.6783132274596659,-0.050043320177584394,0.4264380140049522,-0.9387799359362267,0.21793785350073458,-0.7688347054586564,-0.3114161106934791,0.5802653429200965,-0.18396779439082578,-0.10493407788197318,-0.40318613672500514,0.8698007689424694,-0.4339638499347612,0.7099336253259331,0.1960975664434369,0
-0.19886022695543515,-0.9837830511821665,0.539211005624265,-0.9505349442313887,0.4051866912683486,-0.16016860413003609,-0.9320441325793191,0.4083929193552579,-0.355392553819754,-0.32978050948270876,-0.9847712146532647,0.41323584737318464,-0.7541148527400525,0.9034590752924989,0.8959277323955127,0
0.14014457274891412,-0.8169861650903706,0.33653155811790947,-0.5800089934268483,0.8138086775073253,-0.8622895075309828,-0.6619492436096444,0.17255342939449636,-0.6878855769217918,-0.3267302453345148,-0.6410412159807127,0.3055552688927191,-0.20926472886767944,0.8821670568511752,0.9821935736197279,0
0.17893444341788767,-0.43204027382207566,0.926874005079547,-0.6168149346417504,0.3232087885363799,-0.32550988072997866,-0.8166108310957891,0.02713841053731647,-0.7189986542973404,-0.5953044324230347,-0.9817231627400289,0.6644134918403888,-0.9131881615626398,0.3962017687543392,0.582544504729583,0
-0.5961742529598058,-0.8497938622792873,0.8669979683984553,-0.6105200339567839,0.8262403741369403,-0.42815366647356823,-0.047281079709258655,0.8586072102141952,-0.16650466992286517,-0.7674710068012122,-0.8185140938849127,0.4542093703828234,-0.019081672091228907,0.6165766567281634,0.9996670263212368,0
0.048813691846942175,-0.18279390466225887,0.788558249473652,-0.08085553776888543,0.4555667619654158,-0.628835240325253,-0.658271799376843,0.29515196308614977,-0.7031405982628592,-0.21752774364308447,-0.9327616889620143,0.963473051494342,-0.41893320203758677,0.9436720895658703,0.5550904296698999,0
0.9335337861265303,-0.32971327860859634,0.9891223742845594,-0.06903800301859131,0.38201494753889687,-0.41103459608227977,-0.4855242631925146,0.45745046694245084,-0.17544133879235568,-0.028269408590542056,-0.26063310906226866,0.7839469583521701,-0.4510754528977323,0.4497860815142085,0.4363364637412662,0
-0.5674731268342292,-0.8073901811790443,0.5271676781218714,-0.6593786782619605,0.49530158638778865,-0.8837716879540886,-0.2430500080976553,0.9282929775694144,-0.7765340540956732,-0.018107329372319625,-0.18246838058715287,0.90432745805641,-0.7418124649794047,0.6814359132793016,0.9104166669820435,0
-0.044917541658827886,-0.8961611436128954,0.9770515208434248,-0.24655156745788276,0.5159297875871997,-0.42351562453598923,-0.7508422085118,0.32724078914380694,-0.02620334165273397,-0.2096743842548442,-0.44023052344020164,0.4475916266349039,-0.4388374281392715,0.8203631114047393,0.8343850552699973,0
-0.6340960523667598,-0.5137044508173737,0.23271241206392035,-0.6586241722311057,0.11356314393677847,-0.7561953520448328,-0.9578254282043884,0.8050885201727711,-0.5623363862731494,-0.15640817317702682,-0.4439236299672178,0.42735054861634736,-0.02979354862936645,0.5800572519558258,0.994058970190002,0
0.6235854843713655,-0.8491832717115966,0.4263056009248498,-0.2645918677703065,0.2863819019531042,-0.7197419817486937,-0.595297852710384,0.5386830424933251,-0.5982187692208286,-0.6615344002653024,-0.16702066740251564,0.10281494862348539,-0.5533663901815089,0.9022434346398421,0.17419531822982848,0
0.7890213143835301,-0.3344104332395049,0.8770109084447157,-0.6708014664233211,0.25371052039395603,-0.5081223461188957,-0.015475705565769271,0.6018532658298406,-0.5929864292959363,-0.4865578593434985,-0.7927129328826922,0.24013264349282792,-0.8316018987851502,0.08014913121720313,0.6804023733500825,0
-0.17942443004183506,-0.2127717557317369,0.4292890208223409,-0.15709028788484025,0.6966525543849094,-0.3845472629786335,-0.04242065878815948,0.013187158832853041,-0.2637546118780507,-0.9909348508599323,-0.19990071461380787,0.9367897163564813,-0.6048187744647395,0.15330912505557692,0.1900631638839615,0
-0.45973435505833815,-0.02699209746650022,0.3067767819885271,-0.8319331868613464,0.4097199428461441,-0.7185667308188876,-0.7035386468090089,0.08541752381889367,-0.44584867475015677,-0.9144896752637606,-0.03600939880113263,0.0033849494332568453,-0.6050589787320628,0.31820001723292324,0.6626805309430778,0
0.05737267381557709,-0.627792544353747,0.6833320789722213,-0.16428682697660357,0.8452464221863658,-0.9974075662151003,-0.25266368536606865,0.1676570276524001,-0.29675081143714765,-0.6106975761560224,-0.6132816331882103,0.7947116414327654,-0.0912756347506275,0.657954946600234,0.5061051397090365,0
0.16694589853510888,-0.5796108966449772,0.7269519089296501,-0.7292128188815066,0.5436791309834742,-0.4948089149882252,-0.48260900619927327,0.7080363194891729,-0.9726883041255542,-0.470023784841324,-0.5649349294070576,0.42307888751833167,-0.515410183425704,0.8739306882783686,0.7158888488695055,0
-0.30308815070596284,-0.8031895823363953,0.1349233757528534,-0.9838692723400219,0.8996041775608578,-0.4133495741302998,-0.7273982770086014,0.45011733195108794,-0.3551580510714649,-0.581538153596372,-0.4179300329287903,0.1306168350072432,-0.38545309816046824,0.44425402002165537,0.42420624041354604,0
-0.6982067152272116,-0.3278367921065336,0.8254717745978647,-0.5478497692783466,0.8624896176461138,-0.05122210726734733,-0.0336575317093919,0.6682213930896924,-0.7510076001231968,-0.7966427220838687,-0.7685218546976311,0.021502268209172337,-0.8262413649135578,0.11233609876774531,0.388584065694043,0
-0.1729000902968041,-0.7118617471730728,0.9151037620591256,-0.48346156543582697,0.9181739882299133,-0.5730461110998405,-0.4539668671798488,0.5497720312805887,-0.25905413026714863,-0.6108059894346851,-0.6309505586212545,0.5917911926003576,-0.054917569858510595,0.10444138815436821,0.8973379212271502,0
0.24770140247304662,-0.7474288360958342,0.31934521678630134,-0.5713589456176322,0.25919822451129093,-0.7071175803973816,-0.8965167516180208,0.3556969376301713,-0.25102474871980907,-0.4836595458437507,-0.32974952728829665,0.021722538868077845,-0.4672263582730327,0.6152008886295187,0.23594883561691493,0
-0.2351057035786528,-0.7549884535156525,0.7027094242932251,-0.10095728211177768,0.40905235220691316,-0.7622942491102446,-0.3111066251442888,0.8115827852927736,-0.8795228404171616,-0.6391180693697963,-0.7384368770157782,0.2360908292733176,-0.631102258449085,0.9537785552648685,0.6319785926583967,0
-0.13252666339540786,-0.9812065647616689,0.7431636947942151,-0.26313907617731513,0.7134276794701856,-0.042138203905807914,-0.3805013210803241,0.9019075089816735,-0.6135298734340486,-0.542852697225727,-0.9326539254757085,0.06669382977767757,-0.1822489926859716,0.758099653681292,0.3633339895742653,0
0.09364627378945367,-0.758072099770307,0.40587940173284387,-0.476847745463846,0.9664108063245275,-0.47809678068149475,-0.22891989632798515,0.3784705722799875,-0.5675326618457729,-0.4331009766743811,-0.593862400242539,0.09533258046379822,-0.7575299137905898,0.6987364826351303,0.36804893600522304,0
0.8149874824650434,-0.5826092192461593,0.8574644088499106,-0.5943753083821725,0.831335210725635,-0.8653280710304501,-0.8287306900091022,0.9573501219085901,-0.3466001910685803,-0.300877515708878,-0.9193609818646006,0.2350322291837612,-0.46273964411379853,0.034428889922334616,0.9030409600039937,0
-0.44247760290283145,-0.8166554839404949,0.8039549426724998,-0.54808508257048,0.7603164616239709,-0.4064953708523428,-0.823270089618324,0.08256969688068405,-0.515001004778308,-0.8584652555634632,-0.05699872066163503,0.32761148361022496,-0.0040269904188262595,0.8315014839876054,0.1534546935968426,0
-0.788357012672882,-0.5794478744647557,0.3376692301559998,-0.29281924019489625,0.3409389948953968,-0.2855338740601512,-0.337035953489385,0.34569423858783965,-0.28940490362564786,-0.24200366897521475,-0.9726647803656039,0.32378848340672894,-0.8393181836757355,0.3369691594874402,0.9030368326200462,0
0.24546785863468323,-0.2332701679441609,0.9019488845895071,-0.049233430384937105,0.9473061229253391,-0.49859251707841235,-0.8594278141559835,0.97876209878401,-0.09464421101927167,-0.5239573929527436,-0.17918131691492267,0.9463702413064711,-0.29289065227145716,0.26410794247718006,0.06711329530132581,0
-0.07146448782736092,-0.5588846046660215,0.9858998750007175,-0.7834923213381643,0.2054268312580625,-0.5152712679521482,-0.06382091051181871,0.6687895242979968,-0.8659176346317345,-0.11074943397012826,-0.32966862884964665,0.6922204048475579,-0.5156280673086137,0.6433198957748905,0.6296450384611628,0
0.9514077956401685,-0.024015864298508216,0.5628772875305118,-0.4174085406031186,0.828537686547017,-0.15893596305518098,-0.8180004472504464,0.38653321596741363,-0.6794952293806152,-0.14521041444116312,-0.5738703089071836,0.8330745236408799,-0.672089447649937,0.7114457911013686,0.037703429983799164,0
0.26061315617491965,-0.5947262964292789,0.7684886622635456,-0.30609986200914574,0.8964905554012764,-0.36226886877555464,-0.6069957604985371,0.5072224571237248,-0.10774084070196521,-0.8541819592911193,-0.111867938959897,0.131835524567679,-0.8977926531994139,0.7121361571043275,0.2514370365735754,0
-0.9758532780860656,-0.8082185542979322,0.07852463933324516,-0.17712264701741887,0.404246293963635,-0.18833462610181795,-0.17730023340682932,0.21693005751891126,-0.3211398835778596,-0.3005986460281864,-0.6350691632355931,0.8016001624526505,-0.9324157721391189,0.036771712397908995,0.5781717571843188,0
-0.22709316673049784,-0.5422177824360036,0.5615075547748519,-0.3208311248271867,0.7124762954179896,-0.9428545768652787,-0.49682090693693537,0.5634173728197748,-0.20151841941700577,-0.24805377265839612,-0.9843389363858899,0.5134402629445061,-0.8080585607771461,0.7646544596962624,0.412356699635379,0
-0.4845697312644306,-0.3034558680969168,0.7801369050093578,-0.8245984825233288,0.6866760481348347,-0.7955653592246557,-0.945613604615013,0.40635848131489116,-0.8574312852155036,-0.15198660093292682,-0.8542961590131086,0.11345424648703684,-0.9084605696788504,0.8043315503437851,0.8154823632277634,0
-0.021608760299486773,-0.8408106905149161,0.7345350091871296,-0.6657797071815249,0.12224462601483244,-0.03507306772548635,-0.9785260416782849,0.8981154143734588,-0.09128087553794106,-0.07419535674936462,-0.3194920403471748,0.11257005528042752,-0.7193743976342137,0.21712425228763055,0.06170178351725775,0
0.06232543459161777,-0.7470809022088869,0.37495080342587495,-0.7639799810606362,0.052118946478411865,-0.29427490642719234,-0.39522675045297007,0.2637936901490867,-0.43095972771403224,-0.7354534060597309,-0.2790965494840518,0.38064514972164654,-0.3513730707423397,0.11881901685496443,0.7828061908372876,0
0.008445326936206365,-0.8346434874022874,0.12796454474647911,-0.08259585854807394,0.36450890609634035,-0.23844278120000073,-0.39586340789288,0.5205035992066115,-0.008867122350763812,-0.27895898167804634,-0.7678659744710784,0.015838577403579523,-0.7469719117350666,0.34543862669871717,0.689504082769964,0
0.23366332303643422,-0.36105614940364406,0.2046045578913308,-0.33635817764011144,0.08402259336546203,-0.5082688198253607,-0.3040625895712381,0.12773293053920198,-0.699784039800081,-0.5350116689365813,-0.8078132347520658,0.9336759520838378,-0.40424761898010986,0.05756526487427205,0.6832948114480826,0
-0.9846819620833169,-0.8520926852469919,0.6995902629121223,-0.7749524292826185,0.6928551194830567,-0.5487248579175305,-0.9869036620372791,0.6957865135947016,-0.9262609850967383,-0.18990385184444958,-0.44901128688435477,0.33215882028215993,-0.5621816618677513,0.03883635815994935,0.5300087809423767,0
-0.4682792174403092,-0.6168901699009919,0.0739317821193709,-0.18348552659280193,0.8155522832538529,-0.5365187716682914,-0.002540133124524835,0.69831034116043,-0.39839125811118303,-0.32098182759346006,-0.9473974079518842,0.7814251700288976,-0.353919941645936,0.5648648684841109,0.5911174294799217,0
0.3752980865041311,-0.5037687398687706,0.10952553611587856,-0.4653663731786649,0.096805405215174,-0.9327559822120849,-0.7575961451343911,0.8544432718992184,-0.9228518074960391,-0.6618551779075849,-0.8296043915660379,0.7785575422955913,-0.4220619296599709,0.25475035147399394,0.4146394834091711,0
0.8403013586342425,-0.5798344700263378,0.19439665710259335,-0.9989301190120877,0.2881155356039221,-0.8854468617044825,-0.8705546779765948,0.8922044178782093,-0.8116938365037519,-0.6396169351383043,-0.8099629875714858,0.4126380635524084,-0.646855788898948,0.13436003777786443,0.671288657710253,0
-0.7659895749323151,-0.7523819033276865,0.8656338451376624,-0.3438926102847365,0.27670917077825785,-0.6086952702404501,-0.6887298966868897,0.3320209547965257,-0.07949119219531031,-0.29110443780761874,-0.6041285903937869,0.7689008828660383,-0.8459100687150741,0.3758104783381354,0.45971516644578914,0
-0.21163811448198788,-0.6949607893996549,0.3608338612466522,-0.9283109160655955,0.6531506441335149,-0.7078236026553066,-0.11569035261976679,0.8064684913498897,-0.6258708001519825,-0.4980092763534142,-0.6917169408360428,0.15979436463743069,-0.8281970887469295,0.3699653821694625,0.554078633989011,0
-0.8372508206556319,-0.18326544749476315,0.8108640174398541,-0.9968444438649421,0.44184544178552276,-0.1249692509486493,-0.3804084342250229,0.978682934108484,-0.881606157804311,-0.9206208127231598,-0.026968985681706248,0.32812919249379213,-0.7169444112832472,0.8311446477878022,0.20329691878521972,0
-0.33747710458499713,-0.09163172413116727,0.9529389099148902,-0.9158647864769942,0.14330191067307108,-0.5330279998680473,-0.6879435032588915,0.9747383522069768,-0.7504093991741216,-0.7050850323195281,-0.7826052483334177,0.29903335969158096,-0.04404564269410316,0.11283511233029064,0.5559529188359591,0
-0.9929198576520402,-0.2319154866467098,0.7548529396385956,-0.5202678139190925,0.833185076206993,-0.37642335124591964,-0.7580751844016365,0.07983438796454156,-0.5080031240332574,-0.6681125399619975,-0.045429871908428954,0.8917842531898948,-0.9856038055194453,0.250315616479605,0.8092996148630869,0
-0.4708473084676339,-0.03716559598023883,0.1782148014419903,-0.9762635816903655,0.5956745936236704,-0.611177308835334,-0.3130014158220381,0.26733524547878995,-0.8148315659542713,-0.1530670488970295,-0.3799011962971298,0.7377693350160646,-0.005482990108537478,0.13514086751650745,0.29489013464943203,0
0.9549375558141142,-0.09121173924024117,0.8499207685315757,-0.9823045730383456,0.050458104114260105,-0.8039724500627902,-0.7092096374665565,0.883338030086353,-0.9634454681047953,-0.26663407249005866,-0.27345665206871916,0.47230838955804033,-0.33184694372023094,0.2267055141350629,0.5441961481713485,0
0.962929055371011,-0.6657618755154187,0.08929553530694478,-0.6582852680259343,0.528286803919081,-0.39307418800799154,-0.13576059681482155,0.596875926903267,-0.14594058927414877,-0.09224531811806402,-0.9230502748191449,0.14715738496327568,-0.5820474205157578,0.9241071665206586,0.1857943943396133,0
-0.3013224510883652,-0.07816923904607997,0.9105578449988451,-0.13734597080493371,0.452536386011692,-0.36528613375904984,-0.9343913416661458,0.179837236758845,-0.5853182316442836,-0.503829857405635,-0.23881458757206886,0.4057765892506878,-0.8800051264278815,0.8695207863676984,0.5204339422310326,0
-0.9616896186367407,-0.2862095325244276,0.9885879928599864,-0.7112318759990091,0.23959007139250332,-0.4390037269038437,-0.40418029479292306,0.7237864796587833,-0.1572750913406945,-0.8439502477566699,-0.9950242075788053,0.941587674566927,-0.721438197609899,0.16438018442663593,0.8381622369117282,0
-0.19964085868997694,-0.8559122729249404,0.6594710918701894,-0.015149003026272534,0.37509046858518136,-0.12527176640110715,-0.4654623381349454,0.9096253477443009,-0.21204476757082003,-0.886112473030414,-0.9858574380031359,0.2957413853209777,-0.014236951289628985,0.5958102431623807,0.1686126070572972,0
-0.6936024803500238,-0.5633822372405741,0.5342274759314627,-0.6570919856108655,0.942864514537107,-0.7927244325972053,-0.5522746258901937,0.4516350299907297,-0.02770418285795706,-0.4816111715095559,-0.9274981079699404,0.16318125269597716,-0.6957409208116707,0.6352996892259266,0.5141533182448685,0
-0.8030140991999883,-0.3144558567212691,0.845389641641453,-0.9276406745175304,0.3038019064738716,-0.4484759336557843,-0.702592967904757,0.235810899841835,-0.5783512529712563,-0.008987531261052562,-0.9661428695366431,0.18945343430840045,-0.8191610009484004,0.6663220488709921,0.6344543488749865,0
0.6041851569441796,-0.9464935486270716,0.07502947303721996,-0.49320014578106186,0.4696375335976831,-0.8137514785404759,-0.7871970069735853,0.009861848159855802,-0.6222667013278498,-0.9976638266671929,-0.3492484813757736,0.2765002039467436,-0.28274065750973043,0.19329122406450128,0.2761045875720717,0
0.6263815175613496,-0.8628507934127067,0.1706618499253314,-0.5383651687590958,0.6982690030609463,-0.7487880052421088,-0.5673830246126828,0.2270856566872108,-0.5255733662714183,-0.6708869908522378,-0.28498126454809114,0.034968936717055366,-0.36314113621666544,0.3963977849331858,0.2429218177874145,0
-0.5531029851245088,-0.0446258223381768,0.8444200398040758,-0.1240132874851897,0.7206272738859726,-0.26305768359784076,-0.6917393660809221,0.4500841067447039,-0.3925930545521029,-0.46542955613301773,-0.9907986928104882,0.15740561130899844,-0.6998085863486191,0.7390614026301182,0.9780436342655132,0
-0.2426284668686427,-0.38994427242826357,0.9521221773881469,-0.42346029750500314,0.9836791455739431,-0.2983950247584257,-0.9675455256152695,0.5164281582352287,-0.25017477939302,-0.9774019563489476,-0.7691262744872501,0.1390457238808579,-0.7859267422485806,0.6045137069399426,0.8861667029988586,0
-0.8735794889073774,-0.030872112717399203,0.7445871910375822,-0.25968817868118643,0.4350489607658953,-0.8570844661120808,-0.028552289431938105,0.04985073308863064,-0.07932888551413142,-0.4411390882934162,-0.630661539728677,0.31961344540548997,-0.7289385197486034,0.8646015627840553,0.7900022844611232,0
0.3313266757720179,-0.24170244084827652,0.7380578826763708,-0.7833320307123305,0.5262429150494378,-0.9668305297207436,-0.8676852118291171,0.5611735057729021,-0.31733551208848754,-0.013491068166635034,-0.5954396684914703,0.4731141739724508,-0.6734953631230729,0.010009333935887543,0.0893659742846773,0
-0.3619900506080316,-0.7848747365109516,0.6470464450477729,-0.9771182897220502,0.34979865087658,-0.20554236495869282,-1.5403048330364655E-5,0.5020585728497681,-0.7832983746323926,-0.46384932719893013,-0.5823184614941355,0.17180057891700984,-0.5819177252098369,0.6355980898300544,0.925379606740784,0
-0.2540277912192135,-0.035632772787485445,0.6480235005122129,-0.4211007117277201,0.7555890041996107,-0.4668270078929925,-0.39828369583515943,0.4260266309003379,-0.9363319718543148,-0.3464783024399858,-0.3793241925468268,0.040213053216962336,-0.8672176438258045,0.005841618153181627,0.11333420625896573,0
0.31036480113770626,-0.694569719436024,0.7535542606907751,-0.8603059053657347,0.773766905210154,-0.3336029957404516,-0.06759829705162568,0.6561295451252777,-0.2497298075270351,-0.2725634680325544,-0.6847308074512568,0.9552641634845612,-0.7471182624133812,0.44950191230297953,0.8431098712219623,0
0.5355067131709983,-0.2988557822312824,0.7807767362440653,-0.33332026821171123,0.17346252750165592,-0.2567984389221929,-0.78994947694402,0.07914271840543763,-0.31855344899972127,-0.41146814728723746,-0.812481103502006,0.1362071422611335,-0.41869998767281547,0.5440961723104223,0.6488791921372731,0
0.11661350075898169,-0.05713779217853043,0.41531071023784216,-0.7063693114293952,0.5884404852614221,-0.5530758762383403,-0.4720236759095099,0.7147782713657035,-0.16036258855550123,-0.43350035574721213,-0.9967239199827153,0.9546766790987824,-0.192386010224058,0.48638640932961763,0.57517782844055,0
0.1410846351994568,-0.35295649797180384,0.5481565227453892,-0.32194431606116936,0.8331979364848636,-0.9860423240845984,-0.06161912118141766,0.7520706843561693,-0.7460945847927576,-0.7378466490257525,-0.20019476402213066,0.7148273714300597,-0.7633201913022367,0.048077903706934655,0.9383600148766401,0
