Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance_10_0,M_distance_10_0_time,M_distance_10_5,M_distance_10_5_time,M_distance_10_10,M_distance_10_10_time,LOF Distance_10_0,LOF Distance_10_0 Calculation Time,LOF Distance_10_5,LOF Distance_10_5 Calculation Time,LOF Distance_10_10,LOF Distance_10_10 Calculation Time,Isolation Forest Distance_10_0,Isolation Forest Distance_10_0 Calculation Time,Isolation Forest Distance_10_5,Isolation Forest Distance_10_5 Calculation Time,Isolation Forest Distance_10_10,Isolation Forest Distance_10_10 Calculation Time,Centroid Distance_10_0,Centroid Distance_10_0 Calculation Time,Centroid Distance_10_5,Centroid Distance_10_5 Calculation Time,Centroid Distance_10_10,Centroid Distance_10_10 Calculation Time,Average Linkage Method Distance_10_0,Average Linkage Method Distance_10_0 Calculation Time,Average Linkage Method Distance_10_5,Average Linkage Method Distance_10_5 Calculation Time,Average Linkage Method Distance_10_10,Average Linkage Method Distance_10_10 Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,No. Covered Pixels,No. Covered Pixels by Different Classes,Categories Covered Data Points by Different Classes
figure_category_based_markersize10_clusternumber3_datanumber100_testnumbercategorymedium_repeatnumber2.png,clusternumber3_datanumber100_testnumbercategorymedium_repeatnumber2,300.0,3.0,10.0,0.8785894073323489,1.1864900588989258,0.7261116647142913,1.350296974182129,0.617696307234286,1.2120871543884275,0.8892434143481033,1.2420527935028076,0.7438058878185239,2.097153902053833,0.6389860196410404,1.386775016784668,0.9929813213985828,1.624766826629639,0.7603246250423562,1.9163944721221924,0.6168290562780055,2.28430724143982,0.8511089580960729,1.6201305389404297,0.7271705479966208,1.421186923980713,0.6349012299723948,1.2686669826507568,0.8842285877815033,1.2155210971832275,0.7404015000613675,1.4288640022277832,0.636968710864283,1.3388783931732178,0.9866666666666668,0.7137012481689453,291.0,0.7646811008453369,0.0,0.4885387420654297,0.0299592671311136,0.2624597549438476,8.110437005496397,0.0085272789001464,-,15.0,4.0,0.0,291.0,27.0,[]
figure_category_based_markersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300.0,3.0,10.0,0.9066582282001177,1.3290190696716309,0.7738296371730092,1.4526152610778809,0.6743688276839548,1.3707354068756104,0.8726616757519656,1.3273847103118896,0.7310305183924843,2.056851863861084,0.6287427694324601,1.4229047298431396,1.0015618004273974,1.680779218673706,0.704560316656303,1.859604358673096,0.5436558347582741,1.8419184684753416,0.8218788867339852,1.7310729026794434,0.7223342682965905,1.3439979553222656,0.6440540109530271,1.4393775463104248,0.8666234203320247,1.2630796432495115,0.7291604708020898,1.3730463981628418,0.6290829311582111,1.4766230583190918,0.9866666666666668,0.8269915580749512,307.0,0.5330791473388672,0.0,0.7217249870300293,0.0303222360189647,0.1734561920166015,7.444002245962203,0.0110499858856201,-,15.0,4.0,0.0,307.0,16.0,[]
figure_category_based_markersize10_clusternumber3_datanumber100_testnumbercategorysmall_repeatnumber1.png,clusternumber3_datanumber100_testnumbercategorysmall_repeatnumber1,300.0,3.0,10.0,0.8695584120599802,1.2095332145690918,0.6790444739602983,1.5055770874023438,0.5572696659518048,1.531747817993164,0.894070350698017,1.229814529418945,0.6775884519973419,1.802030324935913,0.5454984682872992,1.3479974269866943,0.9344993510965782,1.505568504333496,0.6644278560154937,1.894261360168457,0.5145531947723025,1.875425815582276,0.9091754011487768,1.53721022605896,0.65122810978787,1.43509840965271,0.507585600271199,1.2255845069885254,0.8902882030641902,1.317765235900879,0.6456857280091355,1.3500313758850098,0.5066390428193479,1.5069184303283691,0.9866666666666668,0.818535566329956,375.0,0.8637478351593018,0.0,0.519371747970581,0.0305754854259588,0.1915521621704101,7.514151453643859,0.0531256198883056,-,15.0,4.0,1.0,375.0,50.0,"[{'category': 'group_0', 'number': 1}]"
figure_category_based_markersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber0,1000.0,2.0,10.0,0.6517967037436861,1.2816734313964844,0.3696496448026688,1.2305119037628174,0.2580436194734214,1.7867000102996826,0.6007849756581531,1.2746737003326416,0.3518228548332408,1.4949195384979248,0.2487020555034255,1.3032302856445312,0.940698691605351,1.4540297985076904,0.3309019242498222,1.8582866191864007,0.2024154733395861,1.9051988124847408,0.750548526763662,1.5980231761932373,0.3767602061842154,1.42309832572937,0.2515784014005887,1.2507615089416504,0.7931277355634498,1.5262646675109863,0.3709336070558087,1.259641408920288,0.2421102637100001,1.4019250869750977,0.861,0.7584555149078369,3613.0,0.5565228462219238,0.007,0.7708389759063721,0.0302204739718011,0.5000936985015869,2.582157102396248,0.0656905174255371,-,15.0,139.0,2.0,3613.0,158.0,"[{'category': 'group_1', 'number': 2}]"
figure_category_based_markersize10_clusternumber2_datanumber500_testnumbercategorysmall_repeatnumber0.png,clusternumber2_datanumber500_testnumbercategorysmall_repeatnumber0,1000.0,2.0,10.0,0.7122249907007651,1.2417738437652588,0.2891621278152497,1.3923726081848145,0.1812224232406057,1.820737361907959,0.6436454714529496,1.1872577667236328,0.2973894308598207,1.5681090354919434,0.1933343181605537,1.319920301437378,0.9938496621386376,1.5977065563201904,0.2987781015192268,1.9382190704345703,0.1848406931605112,1.787543773651123,0.911301395273259,1.4029686450958252,0.346723567502528,1.4825224876403809,0.2141041039399215,1.599175214767456,0.9304354339614218,1.567681074142456,0.3475593839292366,1.2425549030303955,0.2136857560252493,1.584378957748413,0.58,0.8319976329803467,3294.0,0.5078697204589844,0.043,0.6872241497039795,0.0296960667770467,0.4007360935211181,1.623753566097932,0.0481510162353515,-,15.0,420.0,2.0,3294.0,63.0,"[{'category': 'group_1', 'number': 2}]"
figure_category_based_markersize10_clusternumber2_datanumber500_testnumbercategorysmall_repeatnumber2.png,clusternumber2_datanumber500_testnumbercategorysmall_repeatnumber2,1000.0,2.0,10.0,0.9470099498853464,1.3490900993347168,0.6404009692673318,1.2486109733581543,0.4835378835040401,1.5643723011016846,0.9158420204040106,1.2990837097167969,0.6118303161140649,1.7993006706237793,0.4591655372516603,1.4325523376464844,1.0027340861241447,1.4924955368041992,0.6121841125986851,1.8049569129943848,0.4383289473548144,1.660425901412964,0.9655712121753264,1.4109854698181152,0.6400856944842042,1.348135471343994,0.478606430063358,1.5341787338256836,0.9735810347629342,1.5815813541412354,0.6318503781613766,1.2695956230163574,0.4676405029537374,1.5295569896697998,0.988,0.885382890701294,1711.0,0.5661289691925049,0.0,0.7514843940734863,0.0298351886407755,0.5297417640686035,4.6201300580582485,0.0323221683502197,-,15.0,12.0,0.0,1711.0,19.0,[]
figure_category_based_markersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1.png,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000.0,2.0,10.0,0.7713979495027863,1.2064392566680908,0.4241169649259783,1.427454710006714,0.2927972341375215,1.306319236755371,0.5458840382093304,1.3039710521697998,0.349836147044322,2.223557949066162,0.257630400748523,1.2464923858642578,1.0133823523763026,1.3956680297851562,0.4290353539318466,1.8516311645507808,0.2665879566857216,1.8486294746398928,0.7371985263871701,1.7131695747375488,0.433032135807028,1.3323924541473389,0.3068715093014268,1.4105463027954102,0.7919151449394486,1.4878756999969482,0.4274585441300205,1.3620502948760986,0.2928523986819717,1.3547499179840088,0.913,1.0754034519195557,3221.0,0.6929538249969482,0.0,0.5607485771179199,0.0288395463647174,0.6067178249359131,3.02825788796428,0.0544400215148925,-,15.0,87.0,0.0,3221.0,92.0,[]
figure_category_based_markersize10_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber2.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber2,600.0,3.0,10.0,0.7919728024665689,1.333298683166504,0.6079963106929441,1.4645366668701172,0.4931519938940019,1.4095799922943115,0.7638396863707364,1.424577713012695,0.5995338080543013,2.2475154399871826,0.4932431926580305,1.4513022899627686,0.9261142010896476,1.8408863544464111,0.6758328874817868,1.998631715774536,0.5338006866745901,2.1364309787750244,0.7390247075038736,1.347879409790039,0.5971020669750984,1.407942533493042,0.5007961416647596,1.326340913772583,0.782710919887632,1.4688854217529297,0.6167977553720615,1.2699699401855469,0.5088226515577421,1.2623348236083984,0.9783333333333334,0.7703087329864502,829.0,0.975090265274048,0.0,0.4802219867706299,0.0299991737528124,0.3520069122314453,5.884739433831308,0.0589556694030761,-,15.0,13.0,0.0,829.0,104.0,[]
figure_category_based_markersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2.png,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000.0,2.0,10.0,0.7771129757507663,1.2150633335113523,0.4460152113494715,1.2801024913787842,0.3128132518257971,1.667009353637695,0.7870001340210286,1.222701072692871,0.465006764774875,1.94533371925354,0.3299660196347551,1.2986547946929932,0.9664798203172936,1.3909647464752195,0.4578603122200656,1.8015120029449463,0.2960765924544999,1.7547686100006104,0.744127666527574,1.7701067924499512,0.4707967381049672,1.4379944801330566,0.3443841108995238,1.476200819015503,0.7882828437110141,1.791076898574829,0.4658900782230625,1.4857425689697266,0.3306977478458225,1.4860148429870603,0.898,0.8548736572265625,2927.0,0.5698885917663574,0.0,0.8486499786376953,0.0291699695291917,0.6483159065246582,3.4360264407862195,0.0365989208221435,-,15.0,102.0,2.0,2927.0,108.0,"[{'category': 'group_1', 'number': 2}]"
figure_category_based_markersize10_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber0,600.0,3.0,10.0,0.7609552026505567,1.3187217712402344,0.4311524010538646,1.5869388580322266,0.300998273896073,1.581786870956421,0.6569612786414922,1.1916706562042236,0.4118189265141698,1.6137917041778564,0.3001140476033402,1.4739935398101809,1.0209631989520482,1.7354745864868164,0.4818694626336774,1.9686427116394043,0.3142334212058556,2.208487033843994,0.7429609435078735,1.545640468597412,0.3974068814774256,1.4411134719848633,0.2713188193086482,1.3483805656433103,0.7648010609277216,1.3714158535003662,0.4019490367000831,1.3205680847167969,0.272672687550202,1.3326375484466553,0.92,1.0132482051849363,1762.0,0.8468985557556152,0.0,0.6233141422271729,0.029365114192892,0.4222364425659179,3.3761913665306595,0.0496878623962402,-,15.0,48.0,1.0,1762.0,120.0,"[{'category': 'group_0', 'number': 1}]"
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorysmall_repeatnumber0,200.0,2.0,60.0,0.6977911891715094,1.329606056213379,0.3108200717863031,1.2948853969573977,0.1991394778232524,1.6538066864013672,0.5122223197467535,1.4157967567443848,0.2744702684015052,1.758329153060913,0.1875196817495446,1.3471813201904297,1.2115394203389789,1.8495550155639648,0.3247177073918659,1.6222617626190186,0.183493075216182,1.858455896377564,0.576019706669967,1.253343105316162,0.2928087964899336,1.655848264694214,0.196771191506366,1.4231934547424316,0.6536440837171587,1.5413265228271484,0.3028233500370014,1.489671230316162,0.1971225593349811,1.203406810760498,0.94,0.5927779674530029,5274.0,0.6878833770751953,0.0,0.4978921413421631,0.0248930034217491,0.1202702522277832,5.108419801740049,0.0080115795135498,-,15.0,12.0,0.0,5274.0,119.0,[]
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200.0,2.0,60.0,0.6458575388704146,1.4543380737304688,0.3428910944241712,1.4436345100402832,0.2333585709512177,1.3784642219543457,0.5743660356044039,1.4891645908355713,0.3088138778053593,1.4424703121185305,0.2113902678928059,1.3296656608581543,1.1310623429357056,1.922302722930908,0.3233843140695168,1.6604037284851074,0.1899153185192037,1.789628028869629,0.564742878150388,1.4025766849517822,0.2984292354008331,1.4137542247772217,0.2028400241276098,1.4067578315734863,0.6298314453844303,1.690019607543945,0.2966998434213375,1.217576026916504,0.1940279394253654,1.399710178375244,0.955,0.7854697704315186,4656.0,0.5292251110076904,0.0,0.8244907855987549,0.0303786538742316,0.1350011825561523,5.810679473057323,0.0145254135131835,-,15.0,9.0,0.0,4656.0,239.0,[]
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber1.png,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber1,200.0,2.0,60.0,1.0,1.546717643737793,0.2583935584581579,1.3631484508514404,0.1473813319637176,1.543898582458496,1.0,1.5904803276062012,0.2517289158954405,1.346942663192749,0.1436268469196864,1.340599775314331,1.0,1.785423755645752,0.221029135115869,2.0023980140686035,0.1262208083223041,1.896254062652588,1.0,1.2696986198425293,0.2593239645871554,1.3774867057800293,0.1482046609771312,1.4250006675720217,1.0,1.3056814670562744,0.2559886268065474,1.4471111297607422,0.1461468591880018,1.2713098526000977,0.815,0.741004467010498,5855.0,0.5156266689300537,0.0,0.5248064994812012,0.0257583279027387,0.157259464263916,4.007937862245004,0.0300886631011962,-,15.0,36.0,0.0,5855.0,0.0,[]
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorysmall_repeatnumber2.png,clusternumber2_datanumber100_testnumbercategorysmall_repeatnumber2,200.0,2.0,60.0,0.6194556021555845,1.398979663848877,0.370241463823214,1.360572099685669,0.2639449932663218,1.529968500137329,0.420817980598238,1.6626720428466797,0.2897915556967558,1.8141915798187256,0.2207773262077556,1.361666917800903,1.1970456116467283,1.9124910831451416,0.4449238213741543,1.9275882244110107,0.2747552833420238,1.8597440719604488,0.5445355164480802,1.3577141761779783,0.3490859412062573,1.4078176021575928,0.2574129397297124,1.4665074348449707,0.625816670609178,1.4370687007904053,0.3720701038195239,1.2844102382659912,0.2648727094622279,1.2185614109039309,0.995,0.6258115768432617,3836.0,0.8837158679962158,0.0,0.6180603504180908,0.0276440507164917,0.1081070899963378,6.832790477187066,0.0406529903411865,-,15.0,1.0,0.0,3836.0,169.0,[]
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200.0,2.0,60.0,0.7200572819726303,1.411651611328125,0.5071148943624042,1.404162883758545,0.3915740153543999,1.51548433303833,0.656665707990055,1.3669486045837402,0.4468226747640278,1.419489860534668,0.3387513351310632,1.4820621013641355,1.0280776994758145,2.0538432598114014,0.4866088413666104,1.884925842285156,0.3184310885960013,1.800179958343506,0.5741605429390171,1.2276217937469482,0.4361024147741228,1.3676989078521729,0.3516628122022841,1.6201865673065186,0.649238622108713,1.2786681652069092,0.4499060961087012,1.2598350048065186,0.3442248359781381,1.5505075454711914,0.985,0.8947327136993408,3022.0,0.6480798721313477,0.0,0.638585090637207,0.0305465157346088,0.1123867034912109,10.49387982459334,0.0065257549285888,-,15.0,3.0,0.0,3022.0,268.0,[]
figure_category_based_markersize60_clusternumber2_datanumber200_testnumbercategorymedium_repeatnumber0.png,clusternumber2_datanumber200_testnumbercategorymedium_repeatnumber0,400.0,2.0,60.0,0.6525694107216065,1.3720109462738037,0.4207645107425765,1.317624807357788,0.3107515126251036,1.5881361961364746,0.5121446758692464,1.5746102333068848,0.3296677303009839,1.5606186389923096,0.2434820557884882,1.3875837326049805,1.0857314044850614,1.911510705947876,0.385885050615356,1.8642511367797847,0.2340073720656622,1.991305112838745,0.5650703506789021,1.2872428894042969,0.384124899992924,1.3114540576934814,0.2913956134821007,1.8099627494812007,0.6418490592108453,1.7058026790618896,0.3872972274112566,1.4699678421020508,0.2775898212069406,1.3339741230010986,0.955,0.881751537322998,7702.0,0.652489423751831,0.0,0.6030147075653076,0.0305201597412413,0.1912329196929931,8.126083287798105,0.0281591415405273,-,15.0,18.0,0.0,7702.0,381.0,[]
figure_category_based_markersize60_clusternumber2_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber2_datanumber200_testnumbercategorylarge_repeatnumber1,400.0,2.0,60.0,0.4870067355603557,1.3100638389587402,0.2722178005803964,1.2910473346710205,0.1880085265721521,1.4213507175445557,0.2954892916351294,1.574940204620361,0.2037467829957009,1.546816110610962,0.1555374312503503,1.3587098121643066,0.5919747186718005,1.962056398391724,0.2205874357467092,2.1954147815704346,0.1353889961569823,2.1942708492279053,0.5797248807600062,1.34618878364563,0.2956518916841781,1.5424044132232666,0.1983552847701737,1.5355274677276611,0.6065055124774936,1.4788217544555664,0.2961856563095366,1.455930471420288,0.1958995427417942,1.3543224334716797,0.74,0.7136561870574951,8584.0,0.8498930931091309,0.0075,0.5521218776702881,0.0297546657562461,0.1808328628540039,3.8844835168076215,0.0235531330108642,-,15.0,104.0,0.0,8584.0,1296.0,[]
