Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_category_basedmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],10,1.0,0.5945069789886475,1.0,0.43633222579956055,1.0,0.7271242141723633,1.0,0.45163631439208984,1.0,0.6078445911407471,1.0,0.4592158794403076,108,0.28038573265075684,0.0,0.27486157417297363,0.02952637097773769,0.025083065032958984,12.0623055234738,0.002679586410522461,0.013143009300283429,3.1723861694335938,0,0,[]
figure_category_basedmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],60,0.8631264981091088,0.4700925350189209,0.7962133885253834,0.4564034938812256,1.0335679219162233,0.7599215507507324,0.8131329982757516,0.4596140384674072,0.8563234043385788,0.6194157600402832,0.995,0.45062994956970215,2897,0.2693660259246826,0.0,0.2664213180541992,0.02952637097773769,0.024451494216918945,12.0623055234738,0.001988649368286133,0.031126262562433147,3.414597272872925,0,0,[]
figure_category_basedmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],110,0.7503233703649208,0.4822580814361572,0.6437110611722323,0.479809045791626,1.0667057610951667,0.7688112258911133,0.6734955730770806,0.6565203666687012,0.7364254734542917,0.4880199432373047,0.975,0.4799220561981201,8023,0.27762770652770996,0.0,0.29342150688171387,0.02952637097773769,0.024198532104492188,12.0623055234738,0.0019996166229248047,0.04294379848983451,3.4941041469573975,1,0,[]
figure_category_basedmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],160,0.6433776724836862,0.5028982162475586,0.5149525048510635,0.5016670227050781,1.1146419601615283,0.793921947479248,0.5524527980994094,0.4988291263580322,0.6239720324388862,0.4969930648803711,0.92,0.308060884475708,13215,0.48982834815979004,0.0,0.28818321228027344,0.02952637097773769,0.02399611473083496,12.0623055234738,0.0022439956665039062,0.051521342317131354,3.24776029586792,3,0,[]
figure_ascendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],10,1.0,0.4705991744995117,1.0,0.6197891235351562,1.0,0.7944724559783936,1.0,0.6708955764770508,1.0,0.45837950706481934,1.0,0.29619312286376953,108,0.30201005935668945,0.0,0.2912931442260742,0.029526370977737682,0.024091720581054688,12.0623055234738,0.001987457275390625,0.013143009300283429,1.9514741897583008,0,0,[]
figure_ascendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],60,0.9624516656497017,0.6699211597442627,0.9606152260332901,0.5069868564605713,0.9185280986330224,0.7975645065307617,0.9665010043401728,0.48467445373535156,0.9547796797727955,0.4934661388397217,0.995,0.6148507595062256,2897,0.13473081588745117,0.0,0.5198519229888916,0.029526370977737682,0.024000883102416992,12.0623055234738,0.003024578094482422,0.031126262562433154,2.1352648735046387,0,0,[]
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],110,0.9286587695793435,0.5216050148010254,0.9211557439287406,0.5158803462982178,0.8363624755779596,0.6352198123931885,0.9364828523978983,0.4862549304962158,0.9107293783912749,0.7063758373260498,0.975,0.32259225845336914,8023,0.3158752918243408,0.0,0.3039414882659912,0.029526370977737682,0.024571895599365234,12.0623055234738,0.0020389556884765625,0.042943798489834525,2.772663116455078,1,0,[]
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],160,0.8897999389017853,0.7545623779296875,0.8767764523593033,0.5095999240875244,0.7475030208654363,0.6401810646057129,0.9009587032522786,0.5287394523620605,0.8613817779131201,0.7268640995025635,0.92,0.3324875831604004,13215,0.3273015022277832,0.0,0.33109092712402344,0.029526370977737682,0.023502826690673828,12.0623055234738,0.002000093460083008,0.05152134231713136,3.0271198749542236,1,0,[]
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],10,1.0,0.49930238723754883,1.0,0.4973464012145996,1.0,0.6077005863189697,1.0,0.5045220851898193,1.0,0.7290124893188477,1.0,0.32080626487731934,108,0.32822561264038086,0.0,0.3253772258758545,0.029526370977737686,0.024301528930664062,12.0623055234738,0.0019745826721191406,0.013143009300283429,1.890533208847046,0,0,[]
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],60,0.8625535883340745,0.8673608303070068,0.7961485558419472,0.5090725421905518,1.0334994498515242,0.6427662372589111,0.812764180442189,0.7468745708465576,0.8562045360371968,0.5242664813995361,0.995,0.3408627510070801,2897,0.33055806159973145,0.0,0.3413529396057129,0.029526370977737686,0.023983478546142578,12.0623055234738,0.0035207271575927734,0.031126262562433147,2.1641616821289062,0,0,[]
figure_descendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],110,0.7482192503480823,0.5274136066436768,0.6434673011076935,0.7240152359008789,1.0663897390631818,0.9120683670043945,0.6722108913253797,0.5380458831787109,0.7359846305279869,0.541492223739624,0.975,0.35707640647888184,8023,0.3354802131652832,0.0,0.3260209560394287,0.029526370977737686,0.023728609085083008,12.0623055234738,0.002994537353515625,0.042943798489834525,2.329744577407837,0,0,[]
figure_descendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],160,0.6393070824705065,0.5500340461730957,0.5144986148350956,0.7817506790161133,1.113764165027225,0.6875605583190918,0.5499941955497321,0.5495367050170898,0.6231125715775966,0.5677008628845215,0.92,0.4172499179840088,13215,0.4101395606994629,0.0,0.3677842617034912,0.029526370977737686,0.02408599853515625,12.0623055234738,0.001974344253540039,0.05152134231713135,2.511180877685547,0,0,[]
figure_category_basedmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.9404741240330501,0.7643346786499023,0.9239789529635025,0.5374298095703125,1.0107472190760323,0.6739189624786377,0.9201278532729092,0.5206763744354248,0.939676003336176,0.5362780094146729,1.0,0.35883164405822754,259,0.5172019004821777,0.0,0.4379270076751709,0.030378653874231602,0.04484367370605469,5.8106794730573235,0.0050008296966552734,0.022729842248533447,2.858057975769043,0,0,[]
figure_category_basedmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.6458575388704146,0.29729723930358887,0.5743660356044039,0.7940502166748047,1.1310623429357056,0.6728086471557617,0.564742878150388,0.5495364665985107,0.6298314453844303,0.5496871471405029,0.955,0.3519928455352783,4656,0.35855770111083984,0.0,0.374692440032959,0.030378653874231602,0.026713132858276367,5.8106794730573235,0.0030312538146972656,0.05211602826396167,3.41827654838562,3,0,[]
figure_category_basedmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.44921251974074894,0.5807936191558838,0.36895151730474496,0.582655668258667,1.3872850286180602,0.6893329620361328,0.3631866473145583,0.5737125873565674,0.4262064350984581,0.5620219707489014,0.9,0.3785097599029541,9984,0.09691596031188965,0.0,0.3512611389160156,0.030378653874231602,0.027113676071166992,5.8106794730573235,0.002942800521850586,0.06636580489590305,3.908869504928589,3,0,[]
figure_category_basedmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.37107594506882857,0.31448936462402344,0.2897713482500057,0.5603466033935547,1.79539667593489,0.9621291160583496,0.28374870614558834,0.6006748676300049,0.3402002882150522,0.5837435722351074,0.84,0.3779759407043457,14334,0.09848594665527344,0.0,0.37810564041137695,0.030378653874231602,0.027491092681884766,5.8106794730573235,0.0030448436737060547,0.07611676026678224,3.7988903522491455,9,1,"[{'category': 'group_1', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.998503636712686,0.5604236125946045,0.9834616428128313,0.8343424797058105,0.9711353737950192,0.6915280818939209,0.9994866019844404,0.5590088367462158,0.9910401895209031,0.5713410377502441,1.0,0.09118342399597168,259,0.3729877471923828,0.0,0.3820364475250244,0.030378653874231602,0.02796483039855957,5.8106794730573235,0.0018990039825439453,0.022729842248533447,2.5869133472442627,0,0,[]
figure_ascendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.9207224956280919,0.5837008953094482,0.8744540882689384,0.5809726715087891,0.7694967915803776,0.9899735450744629,0.9446166743082862,0.5907971858978271,0.9153207352052831,0.5770699977874756,0.955,0.376828670501709,4656,0.09392929077148438,0.0,0.39258909225463867,0.030378653874231602,0.0267183780670166,5.8106794730573235,0.002002239227294922,0.05211602826396165,2.796510934829712,1,0,[]
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.8204125300078684,0.6232986450195312,0.7651627416628202,0.5935320854187012,0.5711168246833127,0.7178471088409424,0.8696851863272403,0.5820291042327881,0.8292339487281931,0.582594633102417,0.9,0.41022157669067383,9984,0.37089085578918457,0.0,0.3904612064361572,0.030378653874231602,0.027054548263549805,5.8106794730573235,0.0028891563415527344,0.06636580489590307,2.1099774837493896,1,0,[]
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.7574833189666736,1.1190416812896729,0.7049120981491972,0.3238835334777832,0.46808488229908896,1.0454943180084229,0.8208284232796703,0.5931017398834229,0.7768423104939428,0.301006555557251,0.84,0.3845961093902588,14334,0.38167309761047363,0.0,0.4146385192871094,0.030378653874231602,0.026911497116088867,5.8106794730573235,0.0019996166229248047,0.07611676026678225,2.590299367904663,4,0,[]
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.9404200819928599,0.7998697757720947,0.9239750422749086,0.6084232330322266,1.010747157983013,0.7129645347595215,0.9200936684667902,0.6018037796020508,0.93966561753096,0.28426671028137207,1.0,0.38460350036621094,259,0.39713549613952637,0.0,0.3946540355682373,0.030378653874231602,0.027732133865356445,5.8106794730573235,0.002094268798828125,0.022729842248533447,2.0669915676116943,0,0,[]
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.6435917963863687,0.5993592739105225,0.574005970023115,0.6274423599243164,1.1308537684335414,0.4081602096557617,0.5630503275252019,0.56376051902771,0.6292380145436778,0.8718001842498779,0.955,0.13162827491760254,4656,0.48340916633605957,0.0,0.46187567710876465,0.030378653874231602,0.027849912643432617,5.8106794730573235,0.0015251636505126953,0.05211602826396167,2.291621685028076,0,0,[]
figure_descendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.44420657366473815,0.6327400207519531,0.3682472140615868,0.5935485363006592,1.3824047259136076,0.7463991641998291,0.3596681992960129,0.5937182903289795,0.42484352225262156,0.2934284210205078,0.9,0.39322781562805176,9984,0.39603114128112793,0.0,0.5250842571258545,0.030378653874231602,0.0440213680267334,5.8106794730573235,0.0030002593994140625,0.06636580489590306,2.714670419692993,0,0,[]
figure_descendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.3641995543495876,0.3086113929748535,0.28886531334965804,0.5992739200592041,1.7707468782289317,0.7346551418304443,0.2791337926990516,0.601776123046875,0.33829052473299726,0.5896396636962891,0.84,0.4103837013244629,14334,0.40991950035095215,0.0,0.08773016929626465,0.030378653874231602,0.029448747634887695,5.8106794730573235,0.0021157264709472656,0.07611676026678224,3.124509811401367,1,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.8446403032407273,0.596705436706543,0.8781059392466397,0.6146903038024902,0.9140339889980871,0.719635009765625,0.8836911532959282,0.5892906188964844,0.8706043947794747,0.628821849822998,0.975,0.4282686710357666,279,0.4358952045440674,0.0,0.4235079288482666,0.02982603950476761,0.03477287292480469,5.698208975987789,0.0029277801513671875,0.023410526773635306,3.042818307876587,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.6137987353649845,0.6294853687286377,0.653954839055812,0.6478173732757568,0.7625260860181017,0.7507703304290771,0.6436122320132445,0.6080172061920166,0.6323748517594219,0.6426403522491455,0.97,0.09774661064147949,4568,0.43300890922546387,0.0,0.4189951419830322,0.02982603950476761,0.03435683250427246,5.698208975987789,0.0019996166229248047,0.04572146390161335,3.7000515460968018,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize110_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],110,0.48633745106773474,0.6645903587341309,0.5143446290229496,0.3009011745452881,0.6348518767795042,0.7745060920715332,0.5153331484336081,0.6314115524291992,0.49695999011454317,0.6383044719696045,0.9,0.4635739326477051,10546,0.4520747661590576,0.0,0.09211492538452148,0.02982603950476761,0.035858154296875,5.698208975987789,0.0023641586303710938,0.05888300681382339,3.6741855144500732,5,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],160,0.4228944261538701,0.6327347755432129,0.4470339452580867,0.6481661796569824,0.5856260934109669,0.7955408096313477,0.4443844934070761,0.6510076522827148,0.42822545944927537,0.32033872604370117,0.865,0.4302539825439453,15846,0.4491128921508789,0.0,0.4540283679962158,0.02982603950476761,0.03598380088806152,5.698208975987789,0.0020809173583984375,0.06820924615203129,3.5959842205047607,8,1,"[{'category': 'group_1', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.865945935321699,0.6136445999145508,0.8827906402226452,0.6136941909790039,0.8688275349074365,0.7655110359191895,0.8541492899440026,0.6205530166625977,0.8675607823224454,0.6026487350463867,0.975,0.4395561218261719,279,0.09572124481201172,0.0,0.43549299240112305,0.02982603950476761,0.035247802734375,5.698208975987789,0.0019943714141845703,0.023410526773635306,2.612651824951172,2,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.6625549890572531,0.3044614791870117,0.6618405070068918,0.6345424652099609,0.6162825371920742,0.7399210929870605,0.625062103706251,0.6182196140289307,0.6472379131921554,0.6647584438323975,0.97,0.4616355895996094,4568,0.4568030834197998,0.0,0.08997607231140137,0.02982603950476761,0.036661624908447266,5.698208975987789,0.0025250911712646484,0.04572146390161336,2.3129100799560547,2,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],110,0.5415721141071557,0.901017427444458,0.5233024550202616,0.33372926712036133,0.4529073499745657,0.7458608150482178,0.5020312247061525,0.6342959403991699,0.5173413370489204,0.6457960605621338,0.9,0.47280097007751465,10546,0.09547305107116699,0.0,0.4566819667816162,0.02982603950476761,0.03449511528015137,5.698208975987789,0.0020177364349365234,0.058883006813823406,2.5132360458374023,5,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],160,0.4789610171711357,0.6749978065490723,0.45625596504215415,0.47310948371887207,0.3767636073139232,0.8407950401306152,0.44034231086015196,0.6497230529785156,0.4527634228432249,0.6462733745574951,0.865,0.46749091148376465,15846,0.10131192207336426,0.0,0.44487452507019043,0.02982603950476761,0.035405874252319336,5.698208975987789,0.0019996166229248047,0.0682092461520313,2.7064177989959717,6,1,"[{'category': 'group_0', 'number': 1}]"
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.8233566225228921,0.29265785217285156,0.8718140225762214,0.6749310493469238,0.962437465484349,0.7486402988433838,0.8897570414274691,0.6400570869445801,0.8796043683793665,0.6581370830535889,0.975,0.14157581329345703,279,0.6148726940155029,0.0,0.5107905864715576,0.029826039504767605,0.03602790832519531,5.698208975987789,0.0020012855529785156,0.023410526773635306,1.7233116626739502,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.5567394939398327,0.6673121452331543,0.62343531978605,0.6889283657073975,1.0415570195341928,0.8306124210357666,0.6235606785910213,0.2834208011627197,0.6255041446297198,0.675485372543335,0.97,0.4896566867828369,4568,0.5647931098937988,0.0,0.16712307929992676,0.029826039504767605,0.07339119911193848,5.698208975987789,0.004999876022338867,0.04572146390161335,2.5733537673950195,2,1,"[{'category': 'group_1', 'number': 1}]"
