Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],110,0.7509845391813283,1.2424612045288086,0.7342043594923133,1.0779750347137451,0.5774072201265847,1.485823154449463,0.778183026789344,1.223294734954834,0.7200973705859577,1.7663428783416748,0.975,0.9747650623321533,8023,0.8553042411804199,0.0,0.8125183582305908,0.029526370977737682,0.05919003486633301,12.0623055234738,0.003508329391479492,0.042943798489834525,5.7298595905303955,1,0,[]
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],160,0.684659733681547,1.7293877601623535,0.6625462180504124,1.4291884899139404,0.4740251223313997,1.6749536991119385,0.7156551736634555,1.2804136276245117,0.6432405253780482,1.561687707901001,0.92,0.7725787162780762,13215,0.8744418621063232,0.0,0.8755123615264893,0.029526370977737682,0.05169963836669922,12.0623055234738,0.0,0.05152134231713136,11.045459270477295,1,0,[]
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],10,0.9761184746424081,2.726931571960449,0.9743105078467691,2.3316617012023926,0.9611701160914423,3.094601631164551,0.9788701372350536,2.3222105503082275,0.9740033283450192,3.4089412689208984,1.0,1.472121238708496,108,1.5771815776824951,0.0,1.552598476409912,0.029526370977737686,0.12504220008850098,12.0623055234738,0.010515451431274414,0.013143009300283429,13.631880760192871,0,0,[]
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],60,0.6926103653219084,3.373185634613037,0.6102421865519282,2.535860061645508,0.8803769734067161,2.8602917194366455,0.6389002528831056,3.284247398376465,0.6834134026931269,2.3044443130493164,0.995,1.4893591403961182,2897,1.565901517868042,0.0,1.4760706424713135,0.029526370977737686,0.13822054862976074,12.0623055234738,0.009823083877563477,0.031126262562433147,14.434820652008057,0,0,[]
figure_descendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],110,0.5323906546767373,2.6240599155426025,0.43247144243734503,2.6083638668060303,0.8317510433363159,4.124866962432861,0.4665519250171256,2.5828518867492676,0.5201650418358681,2.363358497619629,0.975,1.7200276851654053,8023,1.5605766773223877,0.0,1.5678825378417969,0.029526370977737686,0.15289902687072754,12.0623055234738,0.0093536376953125,0.042943798489834525,13.973026037216187,0,0,[]
figure_descendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber1,200,2,['cluster' 'lip_cluster'],160,0.4194964988093295,2.302783727645874,0.31837484570669927,3.4305481910705566,0.8313497107991715,3.1223490238189697,0.3514841560316738,2.327850580215454,0.40581813972332037,2.50205135345459,0.92,1.7283401489257812,13215,1.6274709701538086,0.0,1.7037503719329834,0.029526370977737686,0.14965391159057617,12.0623055234738,0.015361785888671875,-,15,0,0,[]
figure_category_basedmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.839769964610191,3.775399684906006,0.8075023822859503,2.409179925918579,0.9142646655202085,3.1893463134765625,0.799399025794991,2.4571003913879395,0.8187750414909797,2.294677972793579,1.0,1.5590157508850098,259,1.5970721244812012,0.0,1.4223055839538574,0.030378653874231602,0.14257359504699707,5.8106794730573235,0.016230106353759766,-,15,0,0,[]
figure_category_basedmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.4220120249630327,1.5831060409545898,0.359574790056995,3.744981050491333,0.828614342611954,3.0536203384399414,0.35005871926756293,2.4540908336639404,0.3949807862467227,2.4920620918273926,0.955,1.8667798042297363,4656,1.856316328048706,0.0,1.9694762229919434,0.030378653874231602,0.15243172645568848,5.8106794730573235,0.016897201538085938,-,15,3,0,[]
figure_category_basedmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.26088193827865735,2.697200298309326,0.2065818301281679,2.707409143447876,0.9546453275252442,3.2888007164001465,0.202514317248064,2.73502779006958,0.23979670427280642,2.706369638442993,0.9,1.9412891864776611,9984,0.43405771255493164,0.0,1.8546841144561768,0.030378653874231602,0.15944266319274902,5.8106794730573235,0.0098876953125,-,15,3,0,[]
figure_category_basedmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.2067203077515969,1.561894178390503,0.15639635547861197,2.6772971153259277,1.233348436130169,4.4148290157318115,0.15267647827230402,2.757392644882202,0.18431742886280544,2.6156582832336426,0.84,1.9573943614959717,14334,0.49405622482299805,0.0,1.5936431884765625,0.030378653874231602,0.14270377159118652,5.8106794730573235,0.012184619903564453,-,15,9,1,"[{'category': 'group_1', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.9379508287624158,2.6158645153045654,0.9033577011829599,3.7961411476135254,0.8506872268684794,2.967796802520752,0.9282351315928395,2.4478049278259277,0.9005593065921282,2.4342246055603027,1.0,0.4077017307281494,259,1.781341552734375,0.0,1.9224162101745605,0.030378653874231602,0.15730023384094238,5.8106794730573235,0.010230302810668945,0.022729842248533447,13.252629041671753,0,0,[]
figure_ascendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.7036569355223765,2.6277642250061035,0.6391349672874578,2.5847136974334717,0.4845328138765893,4.254586935043335,0.7124948170971055,2.5359437465667725,0.6580192945564136,2.503054618835449,0.955,1.9631428718566895,4656,0.3820643424987793,0.0,1.8963804244995117,0.030378653874231602,0.15438318252563477,5.8106794730573235,0.014335155487060547,0.05211602826396165,14.323949813842773,1,0,[]
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.5693725876505094,2.662874937057495,0.5092838387922832,2.655285596847534,0.3157287097251059,3.3665308952331543,0.6047859358248954,2.7186827659606934,0.5478085232253369,2.8476431369781494,0.9,2.0222887992858887,9984,1.9665567874908447,0.0,2.0230658054351807,0.030378653874231602,0.1452033519744873,5.8106794730573235,0.017928361892700195,0.06636580489590307,13.500111103057861,1,0,[]
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.5021426736999417,4.284433364868164,0.45180809320884874,1.2443788051605225,0.24650510035175777,4.7019736766815186,0.550389715140638,2.8497314453125,0.4955557120070545,1.2242255210876465,0.84,2.1017463207244873,14334,1.9815497398376465,0.0,2.02421498298645,0.030378653874231602,0.1324155330657959,5.8106794730573235,0.01613640785217285,-,15,4,0,[]
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],10,0.8390032208825409,2.5624566078186035,0.8074533501502529,2.7210135459899902,0.9143160911244581,3.4223692417144775,0.7990646992569508,2.9689438343048096,0.8186413907897334,1.4051461219787598,1.0,1.9775395393371582,259,1.9921410083770752,0.0,2.1293628215789795,0.030378653874231602,0.15777206420898438,5.8106794730573235,0.016593217849731445,-,15,0,0,[]
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],60,0.4182893410374634,2.9244070053100586,0.3590817026332309,2.7211568355560303,0.8301139297955341,2.1805012226104736,0.34790457505305916,2.8777759075164795,0.3940848958031755,4.413645029067993,0.955,0.4435126781463623,4656,1.98866868019104,0.0,2.093170166015625,0.030378653874231602,0.15143537521362305,5.8106794730573235,0.0,0.05211602826396167,14.980220794677734,0,0,[]
figure_descendingmarkersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],110,0.2561028669911426,2.958317518234253,0.20599760445096083,2.8341217041015625,0.9629296755464944,3.3447046279907227,0.1996985028556575,2.852419137954712,0.23858199967814142,1.1312057971954346,0.9,1.9644653797149658,9984,2.0580015182495117,0.0,2.062535285949707,0.030378653874231602,0.1413710117340088,5.8106794730573235,0.016634225845336914,0.06636580489590306,14.353354930877686,0,0,[]
figure_descendingmarkersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber2,200,2,['cluster' 'three_order'],160,0.20120303237275505,1.247368574142456,0.15574816262119295,2.692086935043335,1.2498272180807795,3.3624396324157715,0.14948333148046333,2.7355399131774902,0.18288155907265125,2.8226163387298584,0.84,2.2147674560546875,14334,2.150131940841675,0.0,0.44053220748901367,0.030378653874231602,0.15912842750549316,5.8106794730573235,0.014113664627075195,-,15,1,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.6932273733634943,2.82173752784729,0.7362845393682509,2.7532124519348145,0.7701720307907006,3.2403316497802734,0.746513053940075,2.7984325885772705,0.727117221040845,2.6418557167053223,0.975,1.9281737804412842,279,2.054525375366211,0.0,2.3108997344970703,0.02982603950476761,0.17457962036132812,5.698208975987789,0.026409149169921875,-,15,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.39825451240233445,2.8675100803375244,0.427355528730768,2.9025604724884033,0.4930725795878925,3.5228841304779053,0.42513037067905035,2.9164133071899414,0.4119673515628318,2.735649824142456,0.97,0.44187450408935547,4568,2.139361619949341,0.0,2.275088310241699,0.02982603950476761,0.22020912170410156,5.698208975987789,0.015665531158447266,-,15,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize110_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],110,0.2878888997234227,3.1999499797821045,0.3037665395656961,1.452458381652832,0.36577249595125416,3.391662836074829,0.30949338304913987,2.8714451789855957,0.2937418822766633,2.8476433753967285,0.9,2.4330055713653564,10546,2.3259084224700928,0.0,0.4898490905761719,0.02982603950476761,0.20790314674377441,5.698208975987789,0.010535717010498047,-,15,5,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],160,0.24073291192988522,1.6354601383209229,0.2532824251591975,1.5464913845062256,0.32199544402225555,1.9132006168365479,0.2554077943495856,1.6499180793762207,0.24281276596537982,0.7817018032073975,0.865,1.167820692062378,15846,1.1372087001800537,0.0,1.1077818870544434,0.02982603950476761,0.07509469985961914,5.698208975987789,0.009196758270263672,0.06820924615203129,7.2870447635650635,8,1,"[{'category': 'group_1', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.7230052863291635,1.320051908493042,0.7429394610888791,1.3578321933746338,0.7070988790692138,1.6334962844848633,0.7052429439847052,1.3391597270965576,0.7229051403115884,1.2905786037445068,0.975,1.0773980617523193,279,0.20067596435546875,0.0,1.4800670146942139,0.02982603950476761,0.08214902877807617,5.698208975987789,0.0,0.023410526773635306,5.313273191452026,2,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.4428229017621339,0.6803085803985596,0.4351748921984032,1.7276480197906494,0.37709583282002956,1.8722772598266602,0.41069537275207324,1.5560767650604248,0.4259373725560208,1.551013469696045,0.97,1.8205251693725586,4568,2.5389180183410645,0.0,0.5395426750183105,0.02982603950476761,0.21007347106933594,5.698208975987789,0.021166086196899414,0.04572146390161336,14.403681755065918,2,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize110_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],110,0.3301736149395279,3.181431531906128,0.31119459544224726,1.1559510231018066,0.24941695488653803,2.8617801666259766,0.30189056490634725,2.999051332473755,0.3095986289828747,3.0013277530670166,0.9,2.4878385066986084,10546,0.419844388961792,0.0,2.279043674468994,0.02982603950476761,0.19177651405334473,5.698208975987789,0.01564955711364746,-,15,5,1,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize160_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],160,0.28034468990930883,3.0488083362579346,0.260126374285903,1.2436752319335938,0.19876380991542897,3.682586431503296,0.25467812516194854,3.0105960369110107,0.26010510297321376,3.052839994430542,0.865,1.839170217514038,15846,0.4581449031829834,0.0,2.3235204219818115,0.02982603950476761,0.1926121711730957,5.698208975987789,0.013224363327026367,-,15,6,1,"[{'category': 'group_0', 'number': 1}]"
figure_descendingmarkersize10_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],10,0.6645235558818053,1.4074718952178955,0.7274481417018936,1.8262169361114502,0.8420077292655979,1.879272222518921,0.7551010258456813,1.516603946685791,0.739756862606125,1.4973485469818115,0.975,0.19081354141235352,279,1.9436910152435303,0.0,2.5266201496124268,0.029826039504767605,0.20208406448364258,5.698208975987789,0.01575922966003418,0.023410526773635306,12.110562086105347,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize60_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],60,0.34932018056133196,3.0320301055908203,0.4006480331318939,2.965451717376709,0.7584566454783294,3.9220564365386963,0.40658389911416004,1.1832396984100342,0.4052224370736426,2.974484443664551,0.97,2.4360177516937256,4568,2.4096312522888184,0.0,0.44646573066711426,0.029826039504767605,0.17131972312927246,5.698208975987789,0.015613317489624023,0.04572146390161335,14.922764778137207,2,1,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize110_clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber100_testnumbercategorymedium_repeatnumber0,200,2,['three_order'],110,0.24180633204091428,3.3075053691864014,0.28004473321108303,1.1977012157440186,0.6622861958829063,3.7166216373443604,0.27778547244998353,3.1980972290039062,0.2806861608094703,3.2257001399993896,0.9,2.546196937561035,10546,0.40276169776916504,0.0,2.3613879680633545,0.029826039504767605,0.19475126266479492,5.698208975987789,0.014959573745727539,-,15,3,1,"[{'category': 'group_1', 'number': 1}]"
